Mol,HFE,Temp,hnc_w_40,hnc_w_80,hnc_w_120,hnc_w_160,hnc_w_200,hnc_w_240,hnc_w_280,hnc_w_320,hnc_w_360,hnc_w_400,hnc_w_440,hnc_w_480,hnc_w_520,hnc_w_560,hnc_w_600,hnc_w_640,hnc_w_680,hnc_w_720,hnc_w_760,hnc_w_800,hnc_w_840,hnc_w_880,hnc_w_920,hnc_w_960,hnc_w_1000,hnc_w_1040,hnc_w_1080,hnc_w_1120,hnc_w_1160,hnc_w_1200,hnc_w_1240,hnc_w_1280,hnc_w_1320,hnc_w_1360,hnc_w_1400,hnc_w_1440,hnc_w_1480,hnc_w_1520,hnc_w_1560,hnc_w_1600,hnc_w_1640,hnc_w_1680,hnc_w_1720,hnc_w_1760,hnc_w_1800,hnc_w_1840,hnc_w_1880,hnc_w_1920,hnc_w_1960,hnc_w_2000,hnc_w_2040,hnc_w_2080,hnc_w_2120,hnc_w_2160,hnc_w_2200,hnc_w_2240,hnc_w_2280,hnc_w_2320,hnc_w_2360,hnc_w_2400,hnc_w_2440,hnc_w_2480,hnc_w_2520,hnc_w_2560,hnc_w_2600,hnc_w_2640,hnc_w_2680,hnc_w_2720,hnc_w_2760,hnc_w_2800,hnc_w_2840,hnc_w_2880,hnc_w_2920,hnc_w_2960,hnc_w_3000,hnc_w_3040,hnc_w_3080,hnc_w_3120,hnc_w_3160,hnc_w_3200,hnc_w_3240,hnc_w_3280,hnc_w_3320,hnc_w_3360,hnc_w_3400,hnc_w_3440,hnc_w_3480,hnc_w_3520,hnc_w_3560,hnc_w_3600,hnc_w_3640,hnc_w_3680,hnc_w_3720,hnc_w_3760,hnc_w_3800,hnc_w_3840,hnc_w_3880,hnc_w_3920,hnc_w_3960,hnc_w_4000,hnc_w_4040,hnc_w_4080,hnc_w_4120,hnc_w_4160,hnc_w_4200,hnc_w_4240,hnc_w_4280,hnc_w_4320,hnc_w_4360,hnc_w_4400,hnc_w_4440,hnc_w_4480,hnc_w_4520,hnc_w_4560,hnc_w_4600,hnc_w_4640,hnc_w_4680,hnc_w_4720,hnc_w_4760,hnc_w_4800,hnc_w_4840,hnc_w_4880,hnc_w_4920,hnc_w_4960,hnc_w_5000,hnc_w_5040,hnc_w_5080,hnc_w_5120,hnc_w_5160,hnc_w_5200,hnc_w_5240,hnc_w_5280,hnc_w_5320,hnc_w_5360,hnc_w_5400,hnc_w_5440,hnc_w_5480,hnc_w_5520,hnc_w_5560,hnc_w_5600,hnc_w_5640,hnc_w_5680,hnc_w_5720,hnc_w_5760,hnc_w_5800,hnc_w_5840,hnc_w_5880,hnc_w_5920,hnc_w_5960,hnc_w_6000,hnc_w_6040,hnc_w_6080,hnc_w_6120,hnc_w_6160,hnc_w_6200,hnc_w_6240,hnc_w_6280,hnc_w_6320,hnc_w_6360,hnc_w_6400
0134nit_chloroform,-7.78,298,0.014858365,0.060058116,0.135217307,0.23971799,0.37275432,0.533443125,0.720905887,0.934211357,1.17226901,1.433791517,1.71736459,2.021621843,2.345436907,2.688034048,3.048991488,3.428289469,3.826203469,4.243006348,4.678582162,5.132125696,5.602113425,6.086680182,6.583846226,7.091757344,7.608593677,8.132373375,8.660992256,9.192415078,9.724834308,10.25677567,10.78699175,11.31459788,11.83984962,12.36783951,12.91577185,13.51258617,14.18400719,14.93436023,15.70408686,16.27163563,16.29790548,15.60718784,14.32017273,12.91014754,11.69001846,10.72379305,10.11317057,9.882869733,9.969210014,10.26155393,10.64567447,11.03201162,11.36409473,11.61252597,11.79917522,11.93157076,12.00144379,11.95665354,11.71384714,11.19947552,10.38324497,9.290280296,7.989098667,6.593145648,5.161954519,3.707280167,2.249050545,0.811702036,-0.578935232,-1.896001732,-3.114135517,-4.211808993,-5.175059268,-6.00700704,-6.721333478,-7.337479767,-7.8762793,-8.356665902,-8.79139526,-9.176348435,-9.5114464,-9.797537719,-10.03056345,-10.19638867,-10.27516593,-10.25255853,-10.12266788,-9.883178786,-9.531838078,-9.068138946,-8.496235881,-7.824425651,-7.065512441,-6.243255326,-5.389712594,-4.540354592,-3.730426032,-2.990977701,-2.345897527,-1.80802471,-1.380202303,-1.059428937,-0.838344043,-0.707263559,-0.654452652,-0.666883504,-0.729715956,-0.825754356,-0.940311901,-1.061822999,-1.184144961,-1.304611584,-1.419424431,-1.525669778,-1.618755253,-1.69355323,-1.747585899,-1.782941095,-1.806433149,-1.831198712,-1.86435316,-1.908168117,-1.964157482,-2.031845539,-2.109150126,-2.194417604,-2.286766083,-2.385305938,-2.489350257,-2.597904192,-2.70891904,-2.818975758,-2.922976738,-3.014151383,-3.086344669,-3.135513283,-3.16000246,-3.160700642,-3.137980483,-3.090332873,-3.017269103,-2.920110793,-2.802351795,-2.668817776,-2.524442253,-2.373877368,-2.221205091,-2.069681711,-1.922107008,-1.780556231,-1.646895067,-1.522528848,-1.408611182,-1.306782089,-1.218662184,-1.14454085,-1.082580676,-1.029796988,-0.983905235,-0.943876715
0069met_chloroform,0.12,298,0.004587892,0.018593923,0.042015956,0.074771969,0.116663645,0.167340807,0.226259555,0.292775283,0.366483596,0.447072603,0.534262256,0.627858608,0.727748425,0.8338145,0.945855566,1.063781806,1.187832287,1.317857874,1.453627052,1.594547211,1.739588285,1.88783933,2.038545059,2.191116169,2.345108592,2.500237125,2.656452347,2.813895108,2.972769749,3.133151527,3.294833016,3.457185573,3.61843548,3.774273592,3.919432039,4.052200788,4.173070192,4.199507847,3.479228056,0.571007499,-3.673106602,-6.355045025,-7.833042661,-8.430943791,-8.36464269,-7.775865613,-6.770647201,-5.452670863,-3.937724418,-2.343076137,-0.76555833,0.731932883,2.119685241,3.393605904,4.533467763,5.519910669,6.392542492,7.171913688,7.874428367,8.535491028,9.190181865,9.824454001,10.35767129,10.70810314,10.82284158,10.70148127,10.3124753,9.709893335,8.953414846,8.088118983,7.147885947,6.158105389,5.137712414,4.101507575,3.062063908,2.030554423,1.033794997,0.098372429,-0.774928716,-1.583643571,-2.322817998,-2.988863462,-3.578364265,-4.086953965,-4.510107213,-4.84584434,-5.094815211,-5.259722573,-5.350211556,-5.378047885,-5.354715645,-5.291302332,-5.199365162,-5.09163236,-4.979909594,-4.872316492,-4.773375723,-4.684341137,-4.60264511,-4.516592221,-4.410308311,-4.268900924,-4.086272115,-3.861562488,-3.59394244,-3.284672323,-2.937097391,-2.556373274,-2.151277342,-1.733324544,-1.314690416,-0.903490674,-0.506952366,-0.131601691,0.219915442,0.544888535,0.838316609,1.085430678,1.281732588,1.427143157,1.52294833,1.572663912,1.580557083,1.550746443,1.487288067,1.394643674,1.277694049,1.141654067,0.991948155,0.833795274,0.672098341,0.511333172,0.354975525,0.206097883,0.06998207,-0.05087345,-0.155280827,-0.242601734,-0.312685055,-0.365910248,-0.403055128,-0.425244945,-0.433621596,-0.4294111,-0.413905736,-0.388466534,-0.354467281,-0.313261065,-0.266186314,-0.214550413,-0.159579861,-0.102448724,-0.0442981,0.013755317,0.070618489,0.124441769,0.173729735,0.217847199,0.256291133,0.28870019
0129ben_chloroform,-7.22,298,0.014641248,0.059176334,0.133178698,0.235883595,0.366213593,0.522984057,0.705004245,0.911067244,1.139965714,1.390549607,1.661759699,1.952516998,2.261730271,2.5884694,2.931994485,3.291820236,3.667748613,4.059686287,4.467381185,4.890298103,5.327584381,5.777777327,6.238875925,6.708743559,7.185305166,7.666445123,8.150083909,8.634908343,9.120626582,9.607071017,10.09372144,10.57996183,11.06616434,11.55817708,12.07536805,12.64801394,13.29906542,14.03033658,14.82391402,15.62390916,16.17787504,15.8722507,14.17912165,11.963923,10.23367156,8.945881987,8.123070531,7.744501481,7.720744155,7.923422255,8.225169373,8.530033891,8.786612783,8.977730064,9.111061276,9.21934144,9.331913329,9.453378634,9.519986027,9.426218001,9.085851375,8.461640329,7.585178896,6.530643767,5.364565761,4.15561534,2.961662484,1.803300273,0.65810869,-0.438095375,-1.447344427,-2.343124992,-3.111220741,-3.755054619,-4.285647115,-4.719437055,-5.075072125,-5.370691319,-5.618780422,-5.824381986,-5.995841797,-6.138280285,-6.25350229,-6.336691656,-6.379219575,-6.371726829,-6.305224368,-6.173532608,-5.969092724,-5.68435949,-5.315828427,-4.86807627,-4.349092321,-3.771907152,-3.156832058,-2.531015357,-1.92709522,-1.378434964,-0.915640168,-0.562271557,-0.331101751,-0.222681428,-0.227635555,-0.333488009,-0.527876695,-0.796898834,-1.123065466,-1.486487979,-1.863581528,-2.22974653,-2.5740306,-2.896236598,-3.198939927,-3.479519197,-3.733551322,-3.955774112,-4.142038101,-4.291263255,-4.408165485,-4.49599344,-4.557970869,-4.59823248,-4.621350087,-4.631363814,-4.633422497,-4.62933982,-4.619630716,-4.604359937,-4.582944257,-4.554596466,-4.517577755,-4.468961453,-4.4048355,-4.321830735,-4.21750818,-4.090905949,-3.942505758,-3.772954077,-3.581110757,-3.364861563,-3.126728918,-2.87209796,-2.606740739,-2.336794742,-2.0681843,-1.806154562,-1.555049753,-1.318134756,-1.096708732,-0.890273341,-0.69759895,-0.518779831,-0.354196794,-0.204883911,-0.073569695,0.036603863,0.126285026,0.199093551,0.257532167,0.304123963
0421dfl_chloroform,-1.55,298,0.008685286,0.035102285,0.079035843,0.140188803,0.218228244,0.312802081,0.42352479,0.549939938,0.691491613,0.847502207,1.017248819,1.200062843,1.395343033,1.602534514,1.821082405,2.050317791,2.289325059,2.536850788,2.791483888,3.051815413,3.316397074,3.583712417,3.852286054,4.120797264,4.388151462,4.65353569,4.916477249,5.176856203,5.434821758,5.690643266,5.944577745,6.196641091,6.446331417,6.692694299,6.934642062,7.171055824,7.400209927,7.608928998,7.727453824,7.612625232,7.177627413,6.516133907,5.831017787,5.272935192,4.859794182,4.523826741,4.210824666,3.928272688,3.72446281,3.648033832,3.725676212,3.961558081,4.346550266,4.863024253,5.476535957,6.126226682,6.737475372,7.254957979,7.666044151,7.991569951,8.250155508,8.427125558,8.4782903,8.366952755,8.093662132,7.6973208,7.238152158,6.807844067,6.440154487,6.112235684,5.807952005,5.518868889,5.239015416,4.962085249,4.680608493,4.386285846,4.070703047,3.725918427,3.344463444,2.917255593,2.433583041,1.879746513,1.248171822,0.541866525,-0.229858824,-1.053813101,-1.915044202,-2.797397472,-3.685136151,-4.564141956,-5.399116482,-6.160441596,-6.853078427,-7.486649976,-8.072870907,-8.620769454,-9.13545793,-9.620633846,-10.0791794,-10.51323359,-10.92216774,-11.30162176,-11.64226912,-11.92789199,-12.13950935,-12.25991101,-12.27682612,-12.18257376,-11.974494,-11.65618744,-11.23554545,-10.71595983,-10.10241761,-9.40199125,-8.624467862,-7.782165997,-6.888073112,-5.954519013,-4.993311374,-4.016501166,-3.036059334,-2.064103232,-1.112954142,-0.194569839,0.68047265,1.503075504,2.265827633,2.963264526,3.591703272,4.149041685,4.632953684,5.034486624,5.355116396,5.598540355,5.768665062,5.869493788,5.904766462,5.878198951,5.793560204,5.654858594,5.466408259,5.232813086,4.95887156,4.649544918,4.309933147,3.945261404,3.560914334,3.16261218,2.75771538,2.35130819,1.947430635,1.549773577,1.161697727,0.786129366,0.425584332,0.082162341,-0.242446187,-0.546955843,-0.830539159,-1.092702773
0118ani_chloroform,-7.34,298,0.015515507,0.06268654,0.141029,0.249723639,0.387680224,0.553688146,0.746530775,0.964921411,1.207361401,1.47203418,1.75691278,2.060001411,2.379728926,2.715174673,3.066043785,3.432327476,3.813856125,4.210213135,4.620662621,5.043952659,5.47850286,5.923184663,6.377515966,6.840930737,7.312170389,7.789276207,8.270013212,8.752323047,9.234827172,9.717329552,10.20139487,10.68773027,11.08467967,10.88812005,9.639261194,8.060527527,7.349379987,7.940417983,9.525956525,11.52223021,13.06773219,13.09296471,11.25414574,8.412605606,6.174609278,4.834913088,4.273173304,4.328302894,4.849482159,5.60037577,6.369647426,6.999984911,7.371692902,7.502767467,7.448802065,7.290704029,7.136800402,7.091730878,7.192713021,7.373288938,7.501463836,7.450955854,7.145699961,6.604483981,5.909686471,4.983019436,3.811668464,2.433420415,0.935209955,-0.594377569,-2.09441741,-3.516195317,-4.815552986,-5.957979712,-6.926596783,-7.718688669,-8.340694433,-8.794663386,-9.07794985,-9.197175313,-9.152054366,-8.94805103,-8.586137976,-8.069917352,-7.414116491,-6.648479126,-5.811219982,-4.935425504,-4.034796728,-3.104273466,-2.126629724,-1.079050926,0.050451182,1.248597353,2.470191581,3.643038136,4.682741613,5.514660922,6.087510193,6.374712459,6.37995505,6.12417511,5.64054101,4.974252852,4.17023546,3.271930515,2.324650694,1.371848245,0.447038098,-0.429082144,-1.244960848,-2.001754501,-2.709484174,-3.369091821,-3.971236759,-4.49753914,-4.925666274,-5.237842616,-5.428175147,-5.505197005,-5.485603146,-5.390769515,-5.244829889,-5.071736302,-4.88932595,-4.70570874,-4.521793752,-4.332534454,-4.132892997,-3.922399552,-3.703452323,-3.479704893,-3.256623747,-3.040506717,-2.836159763,-2.644915679,-2.466266151,-2.300844756,-2.150658944,-2.017521423,-1.901295094,-1.799078776,-1.706541972,-1.620755542,-1.541412676,-1.469538109,-1.406033012,-1.351274064,-1.304803927,-1.264676482,-1.226873448,-1.188230647,-1.14792796,-1.106434025,-1.063896154,-1.019600207,-0.972654797,-0.922456424,-0.868883162,-0.812703739
0119met_chloroform,-6.98,298,0.016442527,0.066528268,0.149945525,0.266032537,0.413742029,0.591702318,0.798558683,1.033073441,1.293861561,1.579226069,1.88713685,2.215277923,2.56140759,2.924012409,3.302720407,3.698126146,4.110842273,4.540565003,4.9863911,5.446873403,5.920155962,6.403772993,6.894626891,7.389635335,7.8857816,8.380651499,8.87291116,9.361931575,9.847727898,10.3308723,10.81206056,11.29180917,11.77153617,12.2611471,12.79123139,13.4013139,14.10549231,14.88047333,15.67684739,16.30617661,15.94891228,13.26877852,8.700638041,5.529165116,3.769350139,3.183297422,3.569784959,4.670459224,6.17479985,7.773741901,9.218775395,10.35372469,11.12066992,11.57490176,11.79595874,11.79826835,11.63553418,11.38815116,11.09740913,10.76471031,10.36787907,9.88765205,9.318900521,8.648557624,7.843757575,6.907766886,5.870770698,4.751301708,3.543496654,2.259151171,0.968281403,-0.281834753,-1.459528565,-2.547489383,-3.537389449,-4.427225204,-5.219691004,-5.923108108,-6.552306625,-7.11743895,-7.626488521,-8.085767459,-8.49801496,-8.862910114,-9.174401186,-9.427332904,-9.615378551,-9.728428041,-9.739557453,-9.617211443,-9.336224254,-8.902576998,-8.340675416,-7.676275365,-6.938133384,-6.158583862,-5.371394675,-4.604296143,-3.881246903,-3.224136228,-2.646118808,-2.151987688,-1.740377547,-1.406351267,-1.142410777,-0.940550182,-0.794672179,-0.699292453,-0.652196725,-0.65335468,-0.694450922,-0.761770702,-0.844816654,-0.93644917,-1.031738609,-1.128501961,-1.224519454,-1.314834192,-1.395773616,-1.466702511,-1.525577738,-1.569453561,-1.597269807,-1.609201826,-1.607435371,-1.594271399,-1.571262702,-1.538705289,-1.495972028,-1.442025828,-1.375329365,-1.297424192,-1.213427148,-1.125363779,-1.035421174,-0.946270064,-0.860519013,-0.780907055,-0.71022732,-0.651436434,-0.607283532,-0.579312303,-0.568835903,-0.576503379,-0.602174387,-0.644845788,-0.70281901,-0.773899025,-0.855592763,-0.945357127,-1.040551599,-1.138913915,-1.238293627,-1.336185716,-1.42973195,-1.515963029,-1.592153707,-1.656011953,-1.705835196,-1.740373557
0038oxy_chloroform,-6.23,298,0.021350286,0.086304073,0.194296542,0.344392475,0.535374423,0.765808225,1.034064932,1.338340034,1.676651657,2.046794427,2.446351665,2.872865739,3.324118062,3.798513748,4.295444919,4.815259294,5.358616427,5.925583626,6.514990152,7.1242631,7.749754819,8.387327658,9.032865406,9.682386441,10.33193862,10.97768855,11.61636289,12.24586734,12.8657452,13.47695579,14.08102807,14.67943659,15.27505312,15.88330147,16.54846682,17.3240573,18.22483153,19.21474881,20.23653125,21.24013657,22.17064167,22.89471009,23.1712177,22.80817944,21.85151902,20.56478593,19.2465606,18.07682368,17.08165702,16.16664063,15.16315892,13.9724955,12.59542459,11.10506888,9.607614318,8.200009886,6.95119446,5.892310502,4.996188608,4.1773606,3.326069198,2.355600489,1.234674702,-0.01078494,-1.320839233,-2.629675393,-3.882070599,-5.038701224,-6.074660892,-6.975504961,-7.722821236,-8.293950345,-8.695607692,-8.945545972,-9.068483624,-9.090482862,-9.036413099,-8.928031659,-8.78180329,-8.607835515,-8.409350988,-8.191036576,-7.956011617,-7.702310314,-7.429237859,-7.136948344,-6.824503001,-6.494173337,-6.145167048,-5.771138306,-5.358952276,-4.892914046,-4.362075319,-3.764822492,-3.110017944,-2.41691333,-1.712845337,-1.029551706,-0.396949014,0.160490809,0.626432195,0.992175738,1.256066831,1.421437187,1.493788001,1.47921711,1.385406538,1.222772893,1.004983153,0.744895751,0.452044623,0.13301517,-0.206999343,-0.562035615,-0.924179767,-1.283306767,-1.629351139,-1.953908158,-2.250211832,-2.513915928,-2.743438864,-2.939663232,-3.105268233,-3.242926207,-3.354673312,-3.442041757,-3.506377425,-3.548962606,-3.570901069,-3.572910854,-3.55481186,-3.515607786,-3.454759542,-3.371783204,-3.267875945,-3.14563826,-3.007457733,-2.856227973,-2.695335738,-2.528510698,-2.359639726,-2.192462862,-2.030456982,-1.876766075,-1.733894722,-1.603638913,-1.487157434,-1.385167387,-1.29781854,-1.224910362,-1.165815625,-1.1197708,-1.086171075,-1.064379364,-1.053516516,-1.05216473,-1.058160616,-1.069278962,-1.083562149,-1.099436225
0093met_chloroform,-4.9,298,0.012996477,0.052576643,0.11850432,0.210319469,0.327278532,0.468386176,0.632482549,0.81819248,1.024197763,1.249180487,1.491599355,1.749845175,2.022821738,2.310680128,2.614315409,2.93473183,3.272915956,3.628870756,4.001916256,4.390120521,4.790395605,5.199054651,5.61233492,6.027479851,6.442305969,6.855070942,7.264700625,7.670876012,8.073920224,8.474415716,8.872732888,9.269251679,9.6674099,10.07842732,10.51889991,10.99872509,11.5063503,11.89496989,11.23827252,7.613170755,2.281874445,-1.779218559,-4.471744295,-5.654292917,-5.617386238,-4.656499,-3.003287123,-0.879243092,1.472927913,3.785203757,5.883718874,7.674294149,9.137245766,10.30386513,11.15818607,11.79190179,12.32837761,12.8352609,13.34020657,13.84752485,14.3358593,14.72684652,14.89461883,14.74418807,14.21327078,13.34414651,12.19138116,10.83482032,9.362784956,7.849493936,6.33157569,4.826286792,3.344244843,1.892858467,0.479429043,-0.887701942,-2.201863597,-3.45537027,-4.64799106,-5.78184418,-6.856092159,-7.868101966,-8.807176057,-9.642143127,-10.31057569,-10.77631739,-11.03242842,-11.07741523,-10.92288031,-10.59953372,-10.1450859,-9.596945669,-8.996341767,-8.377469785,-7.766430884,-7.187677435,-6.663091886,-6.207347902,-5.826131967,-5.516557837,-5.270906157,-5.081980116,-4.942983622,-4.839106553,-4.755732733,-4.68018584,-4.601020372,-4.508695337,-4.393857737,-4.254560601,-4.090374934,-3.900620572,-3.684807831,-3.443299648,-3.175327006,-2.878317093,-2.552449295,-2.202362688,-1.831775508,-1.44478678,-1.045215622,-0.639092703,-0.23226653,0.169569281,0.559855961,0.932024369,1.279365081,1.59085582,1.861557694,2.089932191,2.275819513,2.420042251,2.52528832,2.592924903,2.623277706,2.617331419,2.576544745,2.502609063,2.397520466,2.263574575,2.10346994,1.920434382,1.718230891,1.500965822,1.272825085,1.037842669,0.799920031,0.563351283,0.33110722,0.105556561,-0.111608402,-0.319472115,-0.517010667,-0.70338207,-0.87793456,-1.04015009,-1.189651511,-1.326183227,-1.449497867,-1.559572341
0222tri_chloroform,-11.11,298,0.04743615,0.192344225,0.434981608,0.774924663,1.210456243,1.738402566,2.354432071,3.053515998,3.830289813,4.679686743,5.596483035,6.57486573,7.609809793,8.698436828,9.839695253,11.03250896,12.27482438,13.56364754,14.89306285,16.25404017,17.63573615,19.02644898,20.41516951,21.79213169,23.14937196,24.48178539,25.78691977,27.0648448,28.31770111,29.54871337,30.76081419,31.9562745,33.14450266,34.3697296,35.7240782,37.26755186,38.88871167,39.42383632,33.75497648,23.75923893,14.87883246,7.331406598,2.378116408,0.388618334,0.685621846,2.480199838,5.079298183,7.913536861,10.50885589,12.46139165,13.64311323,14.22344335,14.61700654,15.35279104,16.90465167,19.56307021,23.51297821,28.61861103,33.93174547,39.16780939,43.9928122,47.86398616,50.27010923,50.94709155,50.2020821,48.35479875,45.68204079,42.32676167,38.25124801,33.65384454,28.74581631,23.57591724,18.12034879,12.3915078,6.489353618,0.542539102,-5.324420348,-10.89517425,-16.09023016,-20.89812506,-25.32146179,-29.36643342,-33.039632,-36.33777869,-39.22865691,-41.61341177,-43.43566415,-44.64974279,-45.20324688,-44.99095451,-43.9012068,-41.97032268,-39.35859564,-36.2605273,-32.89463548,-29.47154742,-26.13876415,-23.00596631,-20.14793937,-17.61869249,-15.4267763,-13.55721011,-11.98372677,-10.65672518,-9.523427188,-8.536585382,-7.65804932,-6.860904172,-6.130975965,-5.460967746,-4.850354793,-4.300796999,-3.809773114,-3.366635446,-2.953705577,-2.558719031,-2.185681694,-1.854039657,-1.592960757,-1.407277829,-1.296419089,-1.257535404,-1.287950985,-1.38086836,-1.524033127,-1.700835246,-1.891409357,-2.07665097,-2.244935079,-2.385777174,-2.493238449,-2.566525409,-2.602746229,-2.594464869,-2.532095727,-2.406545209,-2.210783451,-1.943569862,-1.615063238,-1.235669526,-0.821730009,-0.39607918,0.02145684,0.419495313,0.794904114,1.149495675,1.483580067,1.794089046,2.080117864,2.342324872,2.577700288,2.782607051,2.9546101,3.090595176,3.185009933,3.228949515,3.210820425,3.119141133,2.950097471,2.706737889
0035ben_carbontet,-4.5,298,0.01132687,0.045828192,0.103320737,0.183466429,0.285815066,0.409947832,0.555685328,0.723202115,0.912865261,1.124817007,1.358564983,1.612862746,1.88591703,2.175739415,2.480478288,2.798656237,3.129272969,3.471726214,3.825519645,4.18983068,4.563170756,4.943344935,5.327703033,5.713490354,6.098173752,6.4797137,6.856809717,7.229078992,7.59695391,7.96126065,8.322834209,8.682493266,9.041293503,9.400713382,9.762586524,10.12885237,10.50129921,10.88140497,11.27030522,11.66888032,12.0777684,12.49722732,12.9269609,13.36603718,13.81292669,14.26402197,14.7010381,15.05228438,15.15753398,14.81381122,13.89737388,12.45027341,10.66107475,8.776377658,7.014542284,5.519586081,4.355276265,3.52304297,2.984824918,2.679655116,2.534805517,2.477139462,2.445568957,2.400212332,2.324608034,2.221314322,2.104250301,1.991140939,1.898012497,1.835537971,1.807083704,1.808935456,1.832506405,1.867602154,1.905086103,1.938030983,1.96164657,1.972647792,1.968659906,1.947611795,1.900619905,1.826326772,1.727272535,1.603422754,1.448071329,1.246379346,0.978600084,0.625934947,0.175416026,-0.378043269,-1.017474591,-1.707929847,-2.441468327,-3.208838665,-3.997003633,-4.788013696,-5.560177742,-6.290770188,-6.958596981,-7.545847947,-8.039393445,-8.429929588,-8.708471852,-8.876738013,-8.940015458,-8.904933258,-8.778380956,-8.567232536,-8.278261659,-7.919160493,-7.501264686,-7.037257174,-6.539469109,-6.018554861,-5.48385515,-4.94469997,-4.412545753,-3.90199369,-3.429914033,-3.012358554,-2.660266213,-2.377347248,-2.160556516,-2.00195391,-1.891603098,-1.819834845,-1.778363263,-1.760509885,-1.760918464,-1.775016819,-1.798969451,-1.82993131,-1.866085621,-1.906014221,-1.947335711,-1.986283976,-2.017951417,-2.03704912,-2.038942694,-2.020725507,-1.981159565,-1.920287932,-1.839588153,-1.741009406,-1.628129418,-1.503846919,-1.370058848,-1.228166246,-1.078806575,-0.921979633,-0.757452744,-0.585319664,-0.406384267,-0.222170525,-0.034770755,0.153386722,0.339766534,0.521895828,0.697509222,0.864814236
0157flu_carbontet,-3.64,298,0.011643919,0.047168943,0.106548928,0.189660596,0.296266397,0.426094023,0.579007115,0.755083856,0.954478394,1.17709744,1.42228348,1.688732494,1.974701144,2.278297155,2.597735831,2.931497566,3.278371511,3.637389836,4.007564958,4.387583837,4.77562543,5.169416584,5.56644484,5.964205227,6.360416692,6.753194024,7.141200052,7.523755663,7.900883124,8.273173092,8.6415385,9.007171404,9.37163483,9.736830314,10.10475204,10.47714869,10.8553353,11.24032944,11.63296348,12.03394625,12.44378295,12.86256443,13.28979813,13.72441552,14.16486742,14.60797854,15.0383786,15.39584125,15.54509559,15.31330589,14.59274758,13.41545299,11.93974139,10.37939893,8.933525973,7.741673356,6.863785534,6.283897852,5.931956486,5.711167456,5.522736808,5.285792545,4.948917823,4.504124611,3.97005114,3.380683197,2.775250847,2.18979522,1.652066255,1.17922591,0.777627581,0.444382851,0.170471024,-0.056119583,-0.246920663,-0.411396192,-0.55701092,-0.689648497,-0.814031173,-0.934082428,-1.056767487,-1.185399935,-1.314644619,-1.443988853,-1.578894657,-1.732038031,-1.920660671,-2.161871106,-2.468048509,-2.844501027,-3.278970409,-3.747711202,-4.229707558,-4.714505793,-5.189232117,-5.63923822,-6.050366096,-6.41058755,-6.711422034,-6.947172985,-7.114994243,-7.214437916,-7.246960845,-7.214985162,-7.122398497,-6.975676425,-6.779839332,-6.538560285,-6.254779546,-5.931742672,-5.572993555,-5.185408571,-4.777598852,-4.358470935,-3.937287435,-3.523228244,-3.125956007,-2.756249053,-2.425532684,-2.143433225,-1.915181208,-1.741041809,-1.616845267,-1.535426838,-1.488417579,-1.46773379,-1.466456132,-1.479177398,-1.501939672,-1.531987232,-1.567274293,-1.606355063,-1.648369569,-1.692637231,-1.737629452,-1.780642124,-1.81809978,-1.846232249,-1.8619665,-1.863684678,-1.851187902,-1.82539619,-1.78761239,-1.739044613,-1.680942925,-1.613898203,-1.537818923,-1.45272298,-1.358668046,-1.255221777,-1.142068061,-1.019552309,-0.888856146,-0.751709455,-0.610184741,-0.466448735,-0.322544803,-0.18027343,-0.041112587,0.093902105
