Mol,HFE,Temp,kh_w_40,kh_w_80,kh_w_120,kh_w_160,kh_w_200,kh_w_240,kh_w_280,kh_w_320,kh_w_360,kh_w_400,kh_w_440,kh_w_480,kh_w_520,kh_w_560,kh_w_600,kh_w_640,kh_w_680,kh_w_720,kh_w_760,kh_w_800,kh_w_840,kh_w_880,kh_w_920,kh_w_960,kh_w_1000,kh_w_1040,kh_w_1080,kh_w_1120,kh_w_1160,kh_w_1200,kh_w_1240,kh_w_1280,kh_w_1320,kh_w_1360,kh_w_1400,kh_w_1440,kh_w_1480,kh_w_1520,kh_w_1560,kh_w_1600,kh_w_1640,kh_w_1680,kh_w_1720,kh_w_1760,kh_w_1800,kh_w_1840,kh_w_1880,kh_w_1920,kh_w_1960,kh_w_2000,kh_w_2040,kh_w_2080,kh_w_2120,kh_w_2160,kh_w_2200,kh_w_2240,kh_w_2280,kh_w_2320,kh_w_2360,kh_w_2400,kh_w_2440,kh_w_2480,kh_w_2520,kh_w_2560,kh_w_2600,kh_w_2640,kh_w_2680,kh_w_2720,kh_w_2760,kh_w_2800,kh_w_2840,kh_w_2880,kh_w_2920,kh_w_2960,kh_w_3000,kh_w_3040,kh_w_3080,kh_w_3120,kh_w_3160,kh_w_3200,kh_w_3240,kh_w_3280,kh_w_3320,kh_w_3360,kh_w_3400,kh_w_3440,kh_w_3480,kh_w_3520,kh_w_3560,kh_w_3600,kh_w_3640,kh_w_3680,kh_w_3720,kh_w_3760,kh_w_3800,kh_w_3840,kh_w_3880,kh_w_3920,kh_w_3960,kh_w_4000,kh_w_4040,kh_w_4080,kh_w_4120,kh_w_4160,kh_w_4200,kh_w_4240,kh_w_4280,kh_w_4320,kh_w_4360,kh_w_4400,kh_w_4440,kh_w_4480,kh_w_4520,kh_w_4560,kh_w_4600,kh_w_4640,kh_w_4680,kh_w_4720,kh_w_4760,kh_w_4800,kh_w_4840,kh_w_4880,kh_w_4920,kh_w_4960,kh_w_5000,kh_w_5040,kh_w_5080,kh_w_5120,kh_w_5160,kh_w_5200,kh_w_5240,kh_w_5280,kh_w_5320,kh_w_5360,kh_w_5400,kh_w_5440,kh_w_5480,kh_w_5520,kh_w_5560,kh_w_5600,kh_w_5640,kh_w_5680,kh_w_5720,kh_w_5760,kh_w_5800,kh_w_5840,kh_w_5880,kh_w_5920,kh_w_5960,kh_w_6000,kh_w_6040,kh_w_6080,kh_w_6120,kh_w_6160,kh_w_6200,kh_w_6240,kh_w_6280,kh_w_6320,kh_w_6360,kh_w_6400
026prop_100,-2.740031543,298,0.049334356,0.199168095,0.44781787,0.793354654,1.233967484,1.767651053,2.391688399,3.102837068,3.900720613,4.785570302,5.749052393,6.780191715,7.870279286,9.012368605,10.20035328,11.42990596,12.69680268,13.99553188,15.32099831,16.66959248,18.03457874,19.40820266,20.78229161,22.15132066,23.5162164,24.88548725,26.23818925,19.59353137,-44.45284384,-81.24951258,-87.54949725,-84.96555095,-89.11358193,-89.07556992,-74.57333932,-59.44452521,-42.68544773,-23.94946988,-5.335146827,11.19998758,25.56983971,37.97873517,48.67450694,57.60838108,63.80282719,65.21790381,60.21871303,49.196983,33.63946003,15.98747565,0.441506586,-6.409476665,6.941607535,51.75425198,126.6073833,199.3426215,241.0299554,257.9446366,256.234642,240.962828,216.0513975,184.5189458,148.6991876,110.322368,71.39013513,33.78199946,-0.095989947,-30.62114375,-58.37317146,-83.2549691,-105.2923165,-124.7072583,-141.1887558,-153.7432704,-161.4846865,-164.4229755,-163.1081412,-158.1438883,-149.9538846,-139.0855617,-126.1964959,-111.6827255,-95.8403981,-79.17422713,-62.23130912,-45.48866976,-29.33395426,-14.03520353,0.228372467,13.34108753,25.12670718,35.48324459,44.27009487,51.35216978,56.85718019,60.97613724,63.8962564,65.81476087,66.87682717,66.94492128,65.67196564,63.07445439,59.33343528,54.62157619,49.19747692,43.39209194,37.51092624,31.75567664,26.22220041,20.88904503,15.64816565,10.33625123,4.799357398,-1.021348754,-7.09514555,-13.27759177,-19.35029468,-25.08274267,-30.28630739,-34.75292,-38.34806484,-40.99802333,-42.62344134,-43.18884111,-42.71769148,-41.31055312,-39.10165585,-36.23829807,-32.9014477,-29.21039776,-25.2418258,-21.04281501,-16.6322303,-12.06689018,-7.412851049,-2.749124684,1.769130824,5.973272398,9.71154388,12.87733541,15.42838515,17.37365253,18.75749628,19.63953149,20.09214617,20.17547866,19.91115743,19.28474833,18.26754753,16.83337439,14.98809253,12.78542711,10.32518608,7.731536966,5.131630574,2.630344419,0.282453766,-1.930034828,-3.977774769,-5.815124141
114dipr_467,-1.197372556,298.15,0.062379255,0.252306949,0.568976676,1.011644597,1.579397734,2.270058018,3.078980465,3.998539216,5.018904655,6.13013508,7.324167457,8.595528022,9.9403947,11.35540522,12.83703327,14.38122024,15.98271933,17.63527271,19.33168679,21.06387904,22.82282669,24.59956844,26.38735058,28.18466972,29.99796082,31.84192594,33.73969198,35.72984763,37.87263935,40.22958243,42.83324854,45.68009705,48.74368786,51.98412968,55.30847237,58.40519508,60.34660324,59.69748132,56.22721111,51.67736879,48.12268189,46.50001971,46.3603298,45.95047247,42.60297438,33.94129771,19.38084177,0.662954348,-19.084755,-36.80797074,-50.61208033,-59.89528107,-65.34516874,-67.82189444,-67.95173605,-65.87151774,-61.01295387,-52.04816808,-37.59232611,-17.51238409,6.342264691,30.8196824,52.56050522,68.02317285,77.90655191,83.38251368,85.30519389,84.27173134,80.69655123,74.92543058,67.35228825,58.4200334,48.60000518,38.4775529,28.36964108,18.46262614,8.901118454,-0.158264174,-8.510601018,-15.89829008,-22.02183574,-26.65228376,-29.70307819,-31.23923678,-31.44525051,-30.5646317,-28.86758128,-26.62772575,-24.11294778,-21.58126431,-19.27258624,-17.3866079,-16.0744039,-15.42159949,-15.41262221,-15.92746608,-16.77726604,-17.74370596,-18.65016216,-19.39575534,-19.92764464,-20.21397385,-20.21790034,-19.89266969,-19.19632386,-18.08032443,-16.51475307,-14.5167244,-12.10472421,-9.315434524,-6.205137223,-2.851873423,0.654402479,4.212863627,7.69478777,10.95534028,13.85178228,16.26092046,18.10805312,19.3554475,19.98959789,20.01828289,19.46188323,18.35550014,16.75280924,14.72780537,12.37206174,9.78544699,7.061593946,4.291408394,1.568271936,-1.006810754,-3.35509629,-5.426245196,-7.189561363,-8.611929842,-9.68057679,-10.40351435,-10.8047187,-10.91995895,-10.8024042,-10.50954797,-10.09648567,-9.611964664,-9.095440679,-8.572141403,-8.055879574,-7.554306926,-7.071933344,-6.60958656,-6.161043478,-5.710252972,-5.230971435,-4.691960302,-4.065205339,-3.33566703,-2.50601802,-1.599022045,-0.656438484,0.269405428
222meth_906,-3.411983122,298.15,0.025895997,0.104961439,0.237290607,0.423012587,0.662317441,0.955020255,1.300015084,1.69582278,2.141308903,2.635305812,3.176816669,3.7655543,4.40222914,5.086677213,5.815378489,6.582905337,7.383642785,8.211468028,9.060142614,9.924767442,10.80100041,11.68459054,12.57141619,13.45895669,14.35188103,15.26244751,16.20406412,17.18999456,18.23807816,19.34125755,19.06729162,7.631019071,-23.99378367,-58.01799445,-74.54053783,-76.52822032,-68.93967451,-56.04630495,-41.78390051,-28.86240768,-17.46932242,-7.327129887,1.75928836,9.414397843,14.55145714,16.01215182,13.60407353,8.502291854,2.635529534,-2.221623424,-4.563756718,-1.35304497,12.83973159,43.03549461,87.8327024,136.6569248,172.3485111,193.0157494,199.5134484,193.4974026,177.9204202,155.7940259,129.6781473,101.4125232,72.47242244,44.08715927,17.09865109,-8.005693268,-31.05767229,-51.73468455,-70.12981617,-86.40091997,-100.4860803,-112.0725245,-120.7965432,-126.4164352,-129.0653298,-128.966901,-126.106295,-120.3948649,-111.9598016,-101.2459574,-88.74734481,-74.93788514,-60.36255195,-45.61096643,-31.40037076,-18.30730019,-6.584252652,3.845641834,13.31539236,22.18300978,30.59287638,38.50032086,45.74141229,52.1004099,57.51949499,61.95458367,65.25005673,67.28083499,67.92489742,67.07672762,64.77014494,61.17522949,56.56393021,51.25922039,45.5583953,39.68749515,33.75283469,27.80241221,21.87533381,16.02314036,10.2667617,4.581565169,-1.054504829,-6.63946265,-12.13268215,-17.44628175,-22.45549476,-27.04093185,-31.09575483,-34.56228149,-37.412757,-39.63986801,-41.22313851,-42.12392794,-42.32535721,-41.82253932,-40.63503822,-38.80049509,-36.36446259,-33.38170698,-29.91568113,-26.05031809,-21.89190642,-17.55454041,-13.12995927,-8.686762887,-4.279702313,0.035795124,4.193171464,8.116089451,11.72649491,14.94726498,17.71576223,19.98555952,21.7281898,22.93365097,23.60923248,23.77785816,23.4699227,22.7217395,21.57723382,20.08353096,18.29124006,16.25165794,14.01591758,11.6369847,9.170341149,6.670642568
095pent_387,-3.318376341,298.15,0.045077179,0.181737979,0.407741285,0.720741998,1.119099942,1.60135518,2.164894452,2.805721653,3.518885414,4.298297934,5.138729667,6.037589633,6.994969185,8.010444062,9.079665464,10.19684173,11.35748099,12.55940238,13.79943421,15.07250442,16.37165156,17.68867336,19.0139779,20.33701969,21.64997151,22.96238381,24.30048332,25.69495139,27.18632693,28.78818247,29.02645561,18.41441009,-9.810899287,-34.44864265,-42.1247984,-39.38056592,-30.8448248,-19.3843444,-7.227096616,3.076524912,11.6107346,18.85133826,25.20599452,30.71564279,34.40622674,34.11557425,28.02128536,16.52807065,2.235401909,-11.64891491,-22.30725874,-26.43778272,-20.09531971,-0.619007135,29.59539905,61.94023075,84.0586182,97.63369116,105.4168914,109.2299044,109.938644,107.8961219,103.0628856,95.21845333,85.16570634,73.69572349,61.10081033,47.83877555,34.40744751,20.63254694,6.489128858,-7.824567647,-21.91274935,-35.22532842,-47.19655018,-57.47414018,-66.0145933,-72.8067439,-77.73299034,-80.63551084,-81.40649061,-80.13508561,-77.07461097,-72.55868321,-66.94501191,-60.59530989,-53.83186224,-46.87459595,-39.7958022,-32.56109617,-25.18082334,-17.78968227,-10.61398888,-3.879228688,2.205181496,7.54240162,12.20495047,16.34645888,20.0965465,23.56551374,26.68135125,29.2898924,31.26844355,32.4977108,32.96640008,32.80109212,32.14346523,31.09322952,29.64682676,27.75360811,25.37586753,22.54219531,19.35414301,15.94844399,12.43532734,8.869141996,5.315573844,1.875216624,-1.364433399,-4.358776512,-7.056300703,-9.414149812,-11.42523163,-13.09534034,-14.44818189,-15.52988999,-16.35514544,-16.93516636,-17.27260742,-17.35272712,-17.15316485,-16.67426032,-15.94664306,-15.0155718,-13.92221569,-12.70299477,-11.37760971,-9.948920288,-8.431619066,-6.856908004,-5.27145315,-3.723106213,-2.243807513,-0.83912338,0.502483257,1.795579254,3.044398489,4.2365841,5.336834023,6.30240416,7.097350004,7.699600534,8.098761446,8.289671794,8.265529241,8.024238733,7.576094583,6.94373178,6.159509772,5.258195022
116tran_482,1.9,298,0.086862788,0.350631083,0.788298793,1.396452565,2.171634235,3.109163776,4.20169965,5.438896197,6.808332584,8.297282646,9.894230791,11.58958051,13.37507925,15.24247879,17.18311752,19.18773079,21.24534755,23.34273163,25.46494446,27.59662367,29.72329252,31.83184795,33.91123665,35.95482944,37.96455336,39.95428249,41.94977028,43.99738553,46.17895763,48.57685089,51.21695672,54.06032336,57.03590457,60.05879072,62.94422076,65.26258252,66.55054407,66.7677889,66.33080743,65.76149804,65.41113541,65.4086235,65.69619464,65.82592404,64.21594576,57.94717173,44.66045608,24.88044489,1.945147763,-20.07066097,-38.12027345,-50.74147794,-58.63340193,-62.7775463,-63.90110302,-62.33081639,-57.99536454,-50.72706302,-40.67318553,-28.42076545,-14.92579273,-1.220124394,11.80241915,23.29265039,32.65269242,40.04364611,45.52088951,49.04227027,50.54235933,49.99702085,47.54131014,43.46620845,38.15335369,32.01382019,25.40573666,18.60097963,11.82538516,5.286440767,-0.80258353,-6.192838649,-10.71586656,-14.23810107,-16.66118732,-17.95598268,-18.18240277,-17.46371599,-15.97121399,-13.92911285,-11.59501157,-9.315700786,-7.488046891,-6.444207024,-6.352477114,-7.202664999,-8.833122055,-10.9739536,-13.30066482,-15.4805402,-17.28999325,-18.59833584,-19.36804137,-19.64346649,-19.53155697,-19.1567549,-18.61815455,-17.94941753,-17.10503297,-15.99312056,-14.51740565,-12.63064603,-10.36116749,-7.795016037,-5.050686907,-2.254064367,0.477046027,3.033357204,5.305341448,7.188123476,8.598708607,9.504451183,9.920868976,9.910063473,9.564639685,8.991676665,8.27804492,7.479325608,6.627868192,5.743975902,4.842684026,3.944556499,3.063715812,2.201210586,1.353721359,0.532764094,-0.233962714,-0.912739359,-1.479384718,-1.928564006,-2.277233463,-2.560663971,-2.827100324,-3.126771959,-3.485233264,-3.887086569,-4.285226439,-4.618015099,-4.837582379,-4.93289141,-4.928254799,-4.865903875,-4.786170832,-4.713640247,-4.651130242,-4.587410481,-4.506728834,-4.397050331,-4.255751954,-4.084984618,-3.886338679,-3.65697938
150chlo_617,-0.076980164,298.15,0.056310059,0.227358917,0.511314349,0.90604574,1.409466023,2.018987254,2.730579126,3.538161903,4.433842869,5.409131779,6.456156229,7.568017435,8.738354089,9.960920851,11.22931937,12.53777406,13.88092403,15.25319354,16.64860158,18.0606779,19.48266651,20.90814863,22.33193322,23.75202414,25.17220602,26.6035372,28.06496103,29.58937068,31.23120388,33.04809866,35.06843048,37.28382142,39.66296854,42.16363321,44.69849568,47.02908892,48.70298422,49.27750152,48.75570677,47.62738438,46.46940246,45.63529523,45.08353094,44.09329975,41.05606093,33.98008884,21.88456119,5.837863867,-11.5360145,-27.41373207,-40.04999928,-48.78349044,-54.1180017,-56.83147526,-57.43387281,-55.86552518,-51.18860308,-41.86682305,-27.00771946,-7.475893667,13.33465831,30.04895735,42.66648265,51.53094168,57.36161284,60.75976631,62.10018496,61.57639259,59.32618861,55.50106074,50.31556456,44.05561903,37.0339251,29.55196337,21.86174398,14.17259348,6.670116731,-0.400529886,-6.737554346,-12.13376317,-16.41550801,-19.52950685,-21.49945514,-22.38061906,-22.29076032,-21.3914359,-19.87057537,-17.92615144,-15.78161635,-13.70031608,-11.95807366,-10.78224402,-10.30501049,-10.54842927,-11.42829615,-12.77796112,-14.37926107,-15.99573584,-17.41028484,-18.49850396,-19.21513262,-19.5768012,-19.63950468,-19.46118302,-19.07475666,-18.47231962,-17.60479789,-16.3912488,-14.75738609,-12.6694607,-10.14128006,-7.244833076,-4.100641346,-0.856063075,2.333079724,5.333164334,8.048463673,10.41537849,12.37645433,13.87714502,14.88179529,15.38633031,15.41738591,15.01868438,14.23724977,13.12009889,11.71722314,10.09160078,8.307601617,6.427360733,4.512909592,2.618528003,0.795787138,-0.909068159,-2.45581496,-3.810879074,-4.952022207,-5.870228676,-6.573711127,-7.084631492,-7.431119054,-7.637355009,-7.714533968,-7.665122713,-7.483856211,-7.168115843,-6.726150611,-6.177716489,-5.551105517,-4.877461958,-4.189365906,-3.519829599,-2.899157679,-2.349344015,-1.879014511,-1.482842172,-1.15049384,-0.870901962,-0.631321746,-0.41936533
025meth_96,-4.53166482,298,0.045359813,0.183777679,0.415066402,0.738493643,1.1528007,1.655839984,2.243815214,2.911142385,3.653514244,4.471752743,5.359942917,6.311355877,7.320896318,8.384636529,9.498480743,10.65547945,11.8465173,13.06305982,14.30018507,15.55087566,16.80756404,18.06413238,19.31623414,20.56177732,21.80310451,23.04994006,24.31251018,23.01989606,-14.57000718,-54.00785608,-64.48627322,-58.20799632,-48.21672964,-42.29861871,-35.24350227,-26.45772572,-14.6973827,-0.705104936,13.50571551,26.55674389,37.82227263,47.12588357,54.41348345,59.49805382,61.71624826,59.8962907,53.29195864,42.4767035,28.78201379,13.3962872,-1.431117138,-12.7147673,-15.60348647,-3.735032799,25.00792786,62.40052582,87.5790605,100.6167273,104.800179,102.4463097,95.21588118,84.36427422,70.91078847,55.59034044,39.55384775,23.73738718,8.690208443,-5.236756515,-17.87885821,-29.40441359,-39.59533501,-48.52838505,-56.14280353,-62.03517691,-65.58190179,-66.37424176,-64.76285182,-61.39269749,-56.75309728,-51.22810229,-45.14928465,-38.75388152,-32.12785572,-25.26031261,-18.2109045,-11.19668209,-4.532302039,1.448610139,6.49610865,10.48876702,13.4371365,15.43396216,16.60734417,17.09594606,17.00196061,16.42840699,15.55652207,14.54264181,13.48471078,12.42586269,11.37991771,10.26116866,8.967143945,7.485896653,5.888587061,4.320656816,2.889246511,1.700014706,0.868970894,0.41698086,0.25974192,0.286436183,0.344507991,0.274308347,-0.065080428,-0.765582282,-1.830722313,-3.183178833,-4.721611877,-6.340923055,-7.884065953,-9.220941547,-10.24511427,-10.88734328,-11.11662951,-10.95721477,-10.4639233,-9.700394632,-8.748706237,-7.683693737,-6.566602143,-5.438575119,-4.316618221,-3.203173893,-2.104189395,-1.02994945,0.004910478,0.987531364,1.876443554,2.636844961,3.249858775,3.707682776,4.005297058,4.142807357,4.129687877,3.984064958,3.728254716,3.385811668,2.976577584,2.50989084,1.99188086,1.430435813,0.834362679,0.2135478,-0.414343224,-1.025392106,-1.595967283,-2.108768609,-2.55324669,-2.925366829
193meth_779,2.52116178,298.15,0.066198593,0.267287202,0.601166039,1.06554775,1.658328965,2.376726154,3.216074,4.169365524,5.227715284,6.381699733,7.622854281,8.944292937,10.33995355,11.80334339,13.32756775,14.90570531,16.53022696,18.19245235,19.88267688,21.59020885,23.30366772,25.01158,26.70350728,28.37238371,30.0182572,31.65166123,33.29403869,34.98253334,36.77796238,38.74000319,40.88832394,43.19801993,45.62056262,48.09681826,50.49525565,52.50096988,53.7588922,54.21131424,54.14269533,53.93287811,53.84946207,53.99840355,54.34443481,54.56200756,53.46409224,48.78684075,38.57805973,23.03870645,4.611374423,-13.54543405,-28.99905614,-40.4207877,-48.03338196,-52.54385909,-54.47659546,-53.95597251,-50.74230516,-44.58392212,-35.55108061,-24.21658808,-11.53722517,1.443745505,13.66271387,23.88446958,31.93937621,38.14555213,42.68514591,45.58651507,46.7550395,46.1358178,43.80608055,39.99083133,35.01465759,29.23832554,22.99418451,16.55228759,10.14035006,3.96290387,-1.760105998,-6.837654599,-11.08783722,-14.36892929,-16.56971804,-17.65635963,-17.70653038,-16.87034593,-15.33798166,-13.31815651,-11.05053525,-8.826372268,-6.966813932,-5.733439889,-5.265345606,-5.566914664,-6.511424386,-7.899346326,-9.501858459,-11.0868596,-12.46032203,-13.50507231,-14.18563402,-14.54075789,-14.66404624,-14.65555047,-14.58863598,-14.48567314,-14.30696771,-13.9643976,-13.35514352,-12.40150447,-11.07651273,-9.409599091,-7.472549621,-5.357518434,-3.15501968,-0.955836049,1.136154755,3.016790029,4.597256358,5.826379494,6.693551893,7.223754003,7.466543178,7.475763105,7.299914158,6.974689372,6.522280513,5.960242722,5.309629985,4.588836776,3.810561175,2.983609124,2.118889236,1.239249945,0.378479595,-0.425970737,-1.146574952,-1.767415129,-2.282796341,-2.693552528,-3.004199545,-3.221755162,-3.351148298,-3.393435056,-3.348427269,-3.217464833,-3.004754453,-2.718891895,-2.376862609,-2.008295456,-1.651809156,-1.346161645,-1.121285455,-0.989959159,-0.942519997,-0.951492672,-0.985449063,-1.02170958,-1.051823288,-1.079520472
088tolu_370,-0.807422745,298,0.040963443,0.165697356,0.373664425,0.66425254,1.036439437,1.487997103,2.015185735,2.6137184,3.27987113,4.010455424,4.802304503,5.652195528,6.557035392,7.513903235,8.519671171,9.570861899,10.66306997,11.79014201,12.94411091,14.11608217,15.29781721,16.48290931,17.66710079,18.84907814,20.03197547,21.22446019,22.4399113,23.69831943,25.03584811,26.50639331,28.17074379,30.08813073,32.30744773,34.72266818,36.54650699,36.40476729,33.91681929,30.36125354,27.48703721,26.3696211,27.23661477,29.79540004,33.45594333,36.88514812,37.16699773,30.65250922,15.81886894,-5.169677078,-27.90875448,-48.27382021,-63.4632723,-72.93163954,-77.93510012,-79.33172152,-76.92774804,-69.58429095,-56.17541121,-36.80169216,-13.23038336,11.72880285,35.24950047,54.99612661,68.85930947,77.44846773,82.0321183,83.51923213,82.47088632,79.20559733,73.96131817,67.0116161,58.70088704,49.41518896,39.52392359,29.36145399,19.26913315,9.512953058,0.371141481,-7.824419721,-14.73713353,-20.141729,-23.91152569,-26.00958446,-26.51418737,-25.64294905,-23.72895396,-21.15897116,-18.31412306,-15.54902762,-13.17883634,-11.46344196,-10.53726771,-10.40682742,-10.98228355,-12.09657187,-13.52605301,-15.03775277,-16.42759212,-17.54619833,-18.29427824,-18.59333031,-18.36386146,-17.51361848,-15.96994156,-13.73308932,-10.90784523,-7.700039245,-4.305205486,-0.876241729,2.48719473,5.724347011,8.803081722,11.69490949,14.31940377,16.54090081,18.19180002,19.14203556,19.34831919,18.84134724,17.69840234,16.01630787,13.88352646,11.38855989,8.614270113,5.648124755,2.59195157,-0.436739623,-3.320274567,-5.9657927,-8.31370896,-10.33349562,-12.00697431,-13.30721375,-14.19208269,-14.62597232,-14.60532497,-14.16730161,-13.3809835,-12.32964299,-11.09165277,-9.733795094,-8.322072312,-6.921095087,-5.592903838,-4.385275711,-3.318696729,-2.388697886,-1.580561127,-0.883917095,-0.297480867,0.174825799,0.529978705,0.77727618,0.942140185,1.059033278,1.159604332,1.264729433,1.380860381,1.503724921,1.623274671,1.727112586
155npro_638,-0.475359823,298,0.060305188,0.243536265,0.547933263,0.971650448,1.512876648,2.168810125,2.93473604,3.804466546,4.771286847,5.828303584,6.968554789,8.185627922,9.474302496,10.83063712,12.25149437,13.73393296,15.27392433,16.86489547,18.49765639,20.16146681,21.84594545,23.54238222,25.24413665,26.94794641,28.65655123,30.38103088,32.14045923,33.96385581,35.90068259,38.01863591,40.38545347,43.05799979,46.07619596,49.32125857,51.97193529,52.55787796,50.57517431,47.26662335,44.45986405,43.34727388,44.24172195,46.88759472,50.6859184,54.19490086,54.13328698,46.1958805,28.31927432,2.74296484,-25.42941725,-51.17240022,-70.9767354,-83.83719592,-91.04536017,-93.64311929,-91.56290606,-83.71682121,-69.01739935,-47.62870837,-21.45924637,6.492770224,33.17087755,55.8169624,72.55420654,83.67640006,90.28279545,93.32516851,93.40274801,90.82004938,85.7927615,78.59264748,69.5820039,59.21553946,48.01001172,36.42558244,24.81777301,13.50455191,2.836974578,-6.781201262,-14.99945271,-21.55376723,-26.26724812,-29.09525955,-30.13396332,-29.60879806,-27.85259161,-25.25305129,-22.21366695,-19.12217131,-16.34562616,-14.21577083,-12.96176493,-12.68136117,-13.33436247,-14.76539701,-16.72344174,-18.91238171,-21.04202783,-22.86502048,-24.18859771,-24.89004072,-24.89467602,-24.14918052,-22.62901617,-20.36376391,-17.45728832,-14.07792664,-10.39610135,-6.55975172,-2.673715755,1.227010336,5.133687936,9.018590191,12.7772567,16.2184766,19.10684321,21.24007749,22.49567489,22.84134552,22.33016538,21.06611586,19.15941583,16.71372866,13.82605371,10.59201361,7.116582901,3.519336574,-0.080205715,-3.569440593,-6.849936003,-9.836809042,-12.46144201,-14.64951318,-16.32046103,-17.408861,-17.88078955,-17.74498838,-17.0582265,-15.91772299,-14.43751186,-12.73540641,-10.92198193,-9.088674598,-7.309257445,-5.637793818,-4.103340465,-2.71241685,-1.457159808,-0.326389166,0.684528848,1.57039243,2.318503822,2.91785709,3.371014257,3.700100132,3.943431467,4.146978172,4.349394693,4.564595083,4.776603071,4.946230394
198isoq_797,-5.521350101,298.35,0.039469574,0.160065186,0.362378274,0.646967779,1.01366294,1.461041215,1.986728119,2.589588236,3.269677438,4.025316701,4.852637667,5.746152923,6.699682332,7.707782985,8.767451569,9.877218539,11.033133,12.22854855,13.45514868,14.70420314,15.96823404,17.24149729,18.52104838,19.80838704,21.10980133,22.43572713,23.79898117,25.21347139,26.69874727,28.28703775,30.02346212,31.84559363,31.02897717,16.49864459,-14.71570578,-42.3901412,-52.50774948,-50.60026231,-40.85322669,-27.04244414,-12.73334092,1.339608961,14.87593426,26.85245415,34.55490844,34.71568111,26.4470645,12.41333318,-2.931116785,-15.76730393,-23.66078775,-26.75232495,-26.33178134,-22.17538876,-11.63796196,8.754621906,39.58639176,76.77203833,112.6853089,136.4885486,148.1620143,149.3361587,142.4048151,130.2450759,114.531029,96.55854525,77.42047561,58.0366057,38.95636641,20.39472622,2.529363319,-14.45983621,-30.30464599,-44.42025302,-56.58133376,-66.54038022,-74.02086631,-78.76512831,-80.63119057,-79.78781411,-76.55407,-71.22024313,-64.00104612,-55.07950094,-44.83393358,-33.87243719,-22.98478449,-13.02067815,-4.587133433,2.0126558,6.78971501,9.942619929,11.7485861,12.50744804,12.51549515,12.04549201,11.33652386,10.57134602,9.870938009,9.318118597,8.98762771,8.958557333,9.295936335,10.01826224,11.04892157,12.19352656,13.22966823,13.99767076,14.45485828,14.64440406,14.66375585,14.62136098,14.5442384,14.31377845,13.71613805,12.50270811,10.49393288,7.659469823,4.131451473,0.122054419,-4.15999499,-8.535223951,-12.84177057,-16.92369919,-20.61995084,-23.77666414,-26.27183077,-28.0482749,-29.10861592,-29.48569818,-29.22747224,-28.3843469,-26.99383359,-25.09052822,-22.71419851,-19.90880785,-16.73270037,-13.26462431,-9.595397594,-5.823302338,-2.053265003,1.606711512,5.053468677,8.183789791,10.89614218,13.11654353,14.80271347,15.95719172,16.62705965,16.87701891,16.76546243,16.33848933,15.64456044,14.74182689,13.67634414,12.47883573,11.16926349,9.755814879,8.250409985,6.672002438
