Mol,HFE,Temp,hnc_w_40,hnc_w_80,hnc_w_120,hnc_w_160,hnc_w_200,hnc_w_240,hnc_w_280,hnc_w_320,hnc_w_360,hnc_w_400,hnc_w_440,hnc_w_480,hnc_w_520,hnc_w_560,hnc_w_600,hnc_w_640,hnc_w_680,hnc_w_720,hnc_w_760,hnc_w_800,hnc_w_840,hnc_w_880,hnc_w_920,hnc_w_960,hnc_w_1000,hnc_w_1040,hnc_w_1080,hnc_w_1120,hnc_w_1160,hnc_w_1200,hnc_w_1240,hnc_w_1280,hnc_w_1320,hnc_w_1360,hnc_w_1400,hnc_w_1440,hnc_w_1480,hnc_w_1520,hnc_w_1560,hnc_w_1600,hnc_w_1640,hnc_w_1680,hnc_w_1720,hnc_w_1760,hnc_w_1800,hnc_w_1840,hnc_w_1880,hnc_w_1920,hnc_w_1960,hnc_w_2000,hnc_w_2040,hnc_w_2080,hnc_w_2120,hnc_w_2160,hnc_w_2200,hnc_w_2240,hnc_w_2280,hnc_w_2320,hnc_w_2360,hnc_w_2400,hnc_w_2440,hnc_w_2480,hnc_w_2520,hnc_w_2560,hnc_w_2600,hnc_w_2640,hnc_w_2680,hnc_w_2720,hnc_w_2760,hnc_w_2800,hnc_w_2840,hnc_w_2880,hnc_w_2920,hnc_w_2960,hnc_w_3000,hnc_w_3040,hnc_w_3080,hnc_w_3120,hnc_w_3160,hnc_w_3200,hnc_w_3240,hnc_w_3280,hnc_w_3320,hnc_w_3360,hnc_w_3400,hnc_w_3440,hnc_w_3480,hnc_w_3520,hnc_w_3560,hnc_w_3600,hnc_w_3640,hnc_w_3680,hnc_w_3720,hnc_w_3760,hnc_w_3800,hnc_w_3840,hnc_w_3880,hnc_w_3920,hnc_w_3960,hnc_w_4000,hnc_w_4040,hnc_w_4080,hnc_w_4120,hnc_w_4160,hnc_w_4200,hnc_w_4240,hnc_w_4280,hnc_w_4320,hnc_w_4360,hnc_w_4400,hnc_w_4440,hnc_w_4480,hnc_w_4520,hnc_w_4560,hnc_w_4600,hnc_w_4640,hnc_w_4680,hnc_w_4720,hnc_w_4760,hnc_w_4800,hnc_w_4840,hnc_w_4880,hnc_w_4920,hnc_w_4960,hnc_w_5000,hnc_w_5040,hnc_w_5080,hnc_w_5120,hnc_w_5160,hnc_w_5200,hnc_w_5240,hnc_w_5280,hnc_w_5320,hnc_w_5360,hnc_w_5400,hnc_w_5440,hnc_w_5480,hnc_w_5520,hnc_w_5560,hnc_w_5600,hnc_w_5640,hnc_w_5680,hnc_w_5720,hnc_w_5760,hnc_w_5800,hnc_w_5840,hnc_w_5880,hnc_w_5920,hnc_w_5960,hnc_w_6000,hnc_w_6040,hnc_w_6080,hnc_w_6120,hnc_w_6160,hnc_w_6200,hnc_w_6240,hnc_w_6280,hnc_w_6320,hnc_w_6360,hnc_w_6400
0220tri_chloroform,-9.74,298,0.024383737,0.098484764,0.221565174,0.392618847,0.610383232,0.873246445,1.179228948,1.526141662,1.911755638,2.333951373,2.790738215,3.280285324,3.800964027,4.351521946,4.931371796,5.540431646,6.178372716,6.843750354,7.533557355,8.243164798,8.966567702,9.697029764,10.42764619,11.15193705,11.86422686,12.55989179,13.23577564,13.89071255,14.52552064,15.14209432,15.74212626,16.32634522,16.89617535,17.46382289,18.06084641,18.71128176,19.35170871,19.60741071,18.73714698,16.36735785,13.06139639,10.03922706,7.965246299,7.028769273,7.028623886,7.680528677,8.746031684,10.03571221,11.36054454,12.53603125,13.42448711,13.96083561,14.17765725,14.17861477,14.08344139,13.9832425,13.90007287,13.79493691,13.66104825,13.4819411,13.22527764,12.84255536,12.28472529,11.52514797,10.56837227,9.438676058,8.170567811,6.800713313,5.376261354,3.933970354,2.440980132,0.847425061,-0.860493446,-2.63305761,-4.417584288,-6.173579151,-7.865885493,-9.461786948,-10.93746176,-12.28029025,-13.48804401,-14.56219777,-15.5009975,-16.29819219,-16.9445133,-17.42999939,-17.74090492,-17.85800739,-17.75126581,-17.39692734,-16.79395858,-15.96046749,-14.92960087,-13.75512265,-12.50112822,-11.23171952,-9.997711676,-8.835750625,-7.770039551,-6.80933921,-5.953196528,-5.194104986,-4.519004019,-3.911713734,-3.356048083,-2.839443825,-2.353292116,-1.893185736,-1.459514711,-1.054552984,-0.680730324,-0.340339462,-0.035653407,0.235484102,0.475798201,0.687211889,0.871883447,1.032183565,1.169853106,1.286258477,1.38315811,1.462757764,1.526033825,1.572749343,1.60213697,1.613022736,1.604461734,1.57566016,1.525802191,1.454163436,1.360959635,1.247359851,1.115065963,0.96621203,0.803214091,0.628683848,0.447334855,0.263319671,0.080478438,-0.09831396,-0.271105625,-0.436681532,-0.594272361,-0.742639116,-0.88067819,-1.007193506,-1.120372338,-1.218711168,-1.30152431,-1.36851396,-1.420201093,-1.458358807,-1.485307945,-1.503459997,-1.515202451,-1.523346391,-1.530882491,-1.540845335,-1.556173419,-1.579546832
0422ftc_chloroform,-2.62,298,0.009114151,0.036889294,0.083260507,0.148180959,0.23166101,0.333728764,0.454293319,0.593059582,0.749473552,0.922663675,1.111572417,1.315194549,1.532605273,1.76282993,2.00467223,2.256745587,2.517616435,2.785811542,3.059799446,3.337896674,3.618219653,3.898928896,4.178462634,4.455664734,4.729864642,5.000958493,5.269426448,5.536171086,5.802090031,6.067702394,6.332906131,6.596789021,6.857677151,7.113798792,7.363549514,7.603689088,7.808016871,7.873906259,7.665469501,7.191024852,6.636304055,6.269903403,6.126121455,6.120022744,6.162939809,6.183380682,6.159201981,6.119288664,6.106519945,6.145751325,6.262539029,6.465570697,6.749147801,7.093128841,7.465672605,7.834633199,8.18031097,8.498936191,8.793448827,9.051516965,9.219490756,9.200417352,8.894569501,8.256769325,7.321788355,6.186084158,4.991242229,3.892948113,2.929109658,2.100049018,1.399486037,0.816481531,0.337685197,-0.051373466,-0.365434442,-0.619006255,-0.826134225,-0.999804299,-1.15218619,-1.296531781,-1.45514329,-1.641725829,-1.86258686,-2.120185296,-2.412791189,-2.735093484,-3.080097769,-3.440809154,-3.81122559,-4.187107018,-4.566788292,-4.9482751,-5.314168244,-5.664820856,-6.002068927,-6.325713138,-6.63531742,-6.932264872,-7.219656635,-7.499546019,-7.77197968,-8.032299288,-8.27040136,-8.471958661,-8.624469075,-8.7189552,-8.749348959,-8.712003616,-8.604638063,-8.427030356,-8.180556813,-7.870543782,-7.501153863,-7.078568726,-6.609920243,-6.102668806,-5.563788378,-4.999902802,-4.41759794,-3.823425747,-3.224119151,-2.626678568,-2.038268695,-1.465286902,-0.912972843,-0.385465164,0.11398558,0.582897988,1.019512189,1.422623702,1.791491941,2.125861155,2.424804019,2.681905389,2.896394436,3.068570566,3.198554043,3.28669455,3.33365923,3.340548755,3.308949639,3.24079023,3.138360151,3.004292704,2.84154497,2.653371656,2.443266679,2.214882453,1.971954035,1.718250022,1.458437749,1.196198486,0.934646622,0.676491228,0.424147834,0.179684551,-0.055111334,-0.278720272,-0.489897037,-0.687652837
0221tri_chloroform,-10.9,298,0.036635162,0.148424041,0.33533185,0.596943478,0.932070017,1.338462617,1.812848891,2.351303644,2.949609439,3.603401607,4.308151041,5.059188629,5.852002755,6.683006419,7.550164542,8.452679208,9.389795195,10.35958714,11.35830918,12.38028322,13.41824256,14.46419477,15.51008751,16.5484897,17.5729557,18.57821021,19.56050914,20.51847316,21.45337405,22.36804302,23.26523886,24.14645469,25.01402383,25.88471707,26.79778845,27.77388704,28.73237398,29.2968242,28.75489638,26.74316639,23.78551682,21.0199805,19.14467351,18.39169271,18.50510308,19.18729123,20.20868687,21.35236836,22.39648912,23.08651517,23.22524616,22.73594027,21.7136153,20.37790288,18.96789457,17.6727728,16.58073504,15.66452068,14.89243525,14.21285272,13.5416507,12.77938873,11.8396054,10.679567,9.304219904,7.744960125,6.055132246,4.291497999,2.508067969,0.768583805,-0.940802608,-2.669751306,-4.43674271,-6.201710484,-7.917149877,-9.555941811,-11.09962399,-12.53405606,-13.84961535,-15.04333211,-16.11749551,-17.07383723,-17.90922816,-18.61759431,-19.18954948,-19.61475123,-19.88134393,-19.96640182,-19.83275635,-19.45624123,-18.83231083,-17.98046394,-16.94096182,-15.7651032,-14.51096105,-13.23594369,-11.9879372,-10.803929,-9.708314994,-8.714459991,-7.826723299,-7.043723557,-6.355194781,-5.744989898,-5.195646129,-4.690709698,-4.215865388,-3.762032945,-3.324388381,-2.900457195,-2.488073472,-2.084606803,-1.686830014,-1.292689494,-0.902708203,-0.519618233,-0.148788094,0.198563946,0.510678463,0.775826141,0.985976279,1.139323967,1.235609334,1.274714541,1.256194638,1.181096936,1.053968996,0.881115142,0.669058633,0.422529915,0.144737516,-0.160667929,-0.489551914,-0.835645502,-1.190304533,-1.543565504,-1.884902769,-2.205765597,-2.501397311,-2.769294458,-3.008378209,-3.21864651,-3.399891717,-3.551094737,-3.671310343,-3.7599889,-3.816845171,-3.841386745,-3.833290646,-3.792616796,-3.719560534,-3.61513194,-3.480969722,-3.319622666,-3.134876902,-2.931174046,-2.713339443,-2.485649794,-2.252155181,-2.016572169
0117met_chloroform,-6.99,298,0.015574001,0.062942356,0.141648597,0.250944355,0.389863391,0.557268862,0.751879231,0.972238429,1.216705431,1.483439077,1.770447106,2.07576948,2.397754306,2.735306419,3.087974492,3.455866154,3.83936028,4.238585537,4.652935617,5.080850156,5.520171395,5.968510419,6.423328794,6.882167255,7.342696313,7.802949285,8.261478394,8.717508302,9.171050197,9.622595923,10.07256031,10.52110623,10.96987112,11.42827579,11.9156052,12.44585598,13.01336894,13.59830065,14.18059706,14.738887,15.18476766,15.25174136,14.62764134,13.32939139,11.77850807,10.615739,10.11050885,10.03749355,10.18442397,10.36415718,10.43914512,10.34726127,10.102834,9.768599938,9.391020095,9.020720902,8.712305332,8.4838215,8.300301168,8.081195728,7.729232461,7.172777064,6.393830668,5.426782055,4.334288378,3.18114548,2.022964276,0.905428316,-0.13507648,-1.06661793,-1.880640836,-2.582422209,-3.183656236,-3.697976944,-4.138505795,-4.516502906,-4.841635965,-5.122592404,-5.366979433,-5.581296533,-5.771075137,-5.939133036,-6.085058416,-6.209572705,-6.313380228,-6.393950839,-6.445768383,-6.461507154,-6.434956702,-6.362306964,-6.240164258,-6.069439354,-5.85337891,-5.596586891,-5.305755174,-4.991883167,-4.669490515,-4.353157841,-4.053915498,-3.778580445,-3.531865855,-3.317906798,-3.138650005,-2.99182553,-2.872814401,-2.776159876,-2.69591338,-2.625889803,-2.561201901,-2.499381449,-2.439964185,-2.382887507,-2.327112932,-2.270503139,-2.211880412,-2.151186237,-2.088886804,-2.02548904,-1.961494101,-1.897555757,-1.834490723,-1.774058235,-1.717637008,-1.665021432,-1.615761116,-1.569410867,-1.525752427,-1.484769755,-1.446717011,-1.41200763,-1.380969095,-1.353471777,-1.328447196,-1.305759945,-1.284732519,-1.264154049,-1.243615218,-1.222775227,-1.201651046,-1.18055292,-1.159855479,-1.139997892,-1.121426072,-1.104670153,-1.090448754,-1.07945814,-1.072196878,-1.068882747,-1.069469761,-1.07378899,-1.081589062,-1.092421671,-1.10532703,-1.119143308,-1.132568826,-1.144279339,-1.153063054,-1.157809468,-1.157611495,-1.151856321
0075pro_chloroform,-4.42,298,0.012916767,0.052180643,0.117375975,0.207837397,0.322679233,0.460797698,0.620883359,0.80165409,1.00176391,1.21967922,1.454000633,1.703788388,1.968770861,2.249257028,2.545755896,2.858494106,3.186932604,3.529521562,3.883597332,4.245891032,4.61260767,4.980214486,5.346118862,5.708205702,6.064805709,6.415026655,6.758988133,7.09761727,7.432022614,7.762847404,8.090052651,8.414102613,8.739124321,9.070924049,9.408019135,9.740271393,10.05675945,10.34141975,10.48085735,10.10464102,8.836625087,7.129736671,6.05538569,5.500290233,5.317134558,5.389079634,5.608755911,5.8600402,6.029836713,6.044899982,5.895446556,5.625637175,5.304734382,5.001709454,4.77193131,4.629732953,4.573045665,4.592543784,4.660981038,4.745746491,4.815611973,4.838573833,4.775513975,4.589202918,4.279680152,3.859909437,3.352396358,2.78006452,2.187827392,1.621424802,1.090063096,0.592254169,0.126559812,-0.308414326,-0.713691609,-1.091109039,-1.444125611,-1.776836606,-2.091015971,-2.389177805,-2.672981393,-2.942042952,-3.193098744,-3.418574093,-3.606092251,-3.751388431,-3.850400006,-3.90254363,-3.908621027,-3.873167217,-3.804598027,-3.713361104,-3.610328839,-3.505604068,-3.408574291,-3.32763827,-3.268764736,-3.236043395,-3.230730345,-3.25047432,-3.290756866,-3.346699378,-3.415415217,-3.492628025,-3.569352895,-3.63570937,-3.683033504,-3.704865154,-3.697537081,-3.660062392,-3.59271244,-3.496668926,-3.374073112,-3.226799904,-3.056923645,-2.866431209,-2.657775042,-2.434416466,-2.200254732,-1.959176279,-1.715039,-1.471467728,-1.231877415,-0.999310097,-0.776454895,-0.565286564,-0.369123657,-0.19082976,-0.030923333,0.110162904,0.232014323,0.33424226,0.416854972,0.480099847,0.524491291,0.550778921,0.55995042,0.553233093,0.532014846,0.497795463,0.452309289,0.397244607,0.334167676,0.264563589,0.189799904,0.111384855,0.030607445,-0.051179533,-0.132453351,-0.211569177,-0.286911437,-0.357021641,-0.420601794,-0.47657584,-0.524166734,-0.562917407,-0.592740325,-0.613886932,-0.626884968,-0.632543878
0062dio_chloroform,-6.21,298,0.014920404,0.060388114,0.136511373,0.243698064,0.382260026,0.551977985,0.751908812,0.980410891,1.235714415,1.516682559,1.822906137,2.154150789,2.509390824,2.886932726,3.285401446,3.704333811,4.143954139,4.604472547,5.085039465,5.582668993,6.093351833,6.612846438,7.13695898,7.661697534,8.183299341,8.698426377,9.204539881,9.700551848,10.18808011,10.67079933,11.15234015,11.63503577,12.12124069,12.62316339,13.17350832,13.80156867,14.43897536,14.52554879,12.7380076,8.532685217,5.008605615,3.153727024,2.500454086,2.721624225,3.582900165,4.900250968,6.505016236,8.222672496,9.866769858,11.25001964,12.12061709,12.34100381,12.02118283,11.35268175,10.55131652,9.797053445,9.20065396,8.804797768,8.592232484,8.50601633,8.45433066,8.31984851,8.022236312,7.546271915,6.910751013,6.150839949,5.302026162,4.389748355,3.435187275,2.468000248,1.51065776,0.575741965,-0.331241291,-1.208391928,-2.049773782,-2.853818881,-3.616179672,-4.329873585,-4.990252154,-5.603106521,-6.182687501,-6.733590089,-7.247270559,-7.715350009,-8.128092686,-8.464355451,-8.709062998,-8.854210147,-8.901770288,-8.84669945,-8.689067812,-8.436382482,-8.107447368,-7.732381274,-7.323379532,-6.873544487,-6.383655587,-5.877957893,-5.377624848,-4.895754479,-4.438641301,-4.006803137,-3.59643328,-3.200640196,-2.812355972,-2.429063595,-2.053916724,-1.689396986,-1.333585665,-0.986955688,-0.652014242,-0.332396954,-0.032022903,0.2452848,0.495346294,0.713054398,0.893417368,1.033004885,1.130237588,1.185151861,1.198658728,1.17182482,1.105614408,1.000851298,0.858045856,0.678527919,0.46520385,0.222736792,-0.043708587,-0.329035632,-0.625997708,-0.927652833,-1.227203696,-1.5174186,-1.791224115,-2.042306625,-2.26521302,-2.455308455,-2.611380441,-2.734003465,-2.825095131,-2.887205694,-2.922895854,-2.934518497,-2.924462512,-2.895038467,-2.848200085,-2.785793938,-2.70951095,-2.620858102,-2.521245371,-2.412056878,-2.294572511,-2.169943566,-2.039147968,-1.90326958,-1.762886287,-1.618210332,-1.46948298,-1.317052457
0044met_chloroform,-3.32,298,0.007660134,0.031015353,0.069949001,0.124150852,0.193119906,0.276240197,0.372814,0.482019268,0.602971052,0.734815316,0.876710369,1.027818758,1.187442681,1.355176128,1.530881634,1.714501991,1.906035991,2.105372881,2.312082569,2.525485029,2.744724165,2.968719203,3.196196021,3.425908072,3.656462344,3.886748873,4.11648422,4.346413529,4.576484674,4.759520859,4.678055356,4.210706054,3.688905638,3.495946457,3.713383847,4.220562089,4.866133345,5.539475748,6.15668175,6.519502033,6.196276263,4.914593401,3.114570074,1.938679902,1.386062311,1.274255785,1.461786958,1.830986479,2.276058388,2.69935896,3.021537893,3.199673876,3.232844283,3.149169422,2.96993891,2.760450542,2.582187853,2.463587915,2.399843035,2.367613821,2.342116005,2.307214791,2.255706036,2.176414273,2.063512788,1.925470639,1.749826774,1.534092671,1.2909153,1.04641211,0.800233166,0.552769814,0.303968506,0.052699172,-0.201531831,-0.456750207,-0.708535072,-0.947349134,-1.161515954,-1.340888196,-1.482415943,-1.58468943,-1.647513387,-1.671607659,-1.658312025,-1.607073889,-1.517722235,-1.391451317,-1.230548136,-1.039133022,-0.823718173,-0.591553095,-0.350166554,-0.109201225,0.118739097,0.319031459,0.47695963,0.579241159,0.615622403,0.581242151,0.479285573,0.318357834,0.108723448,-0.138471975,-0.410875597,-0.696080067,-0.981460506,-1.255695933,-1.510216406,-1.739136763,-1.939410942,-2.11026809,-2.252651598,-2.367046765,-2.45307013,-2.50930899,-2.534871037,-2.531832781,-2.503621134,-2.455522907,-2.391621112,-2.315530539,-2.230388659,-2.139128449,-2.044657503,-1.949257058,-1.854949693,-1.763493624,-1.675768561,-1.591575793,-1.510164661,-1.430331757,-1.350622521,-1.269500164,-1.185524681,-1.097509281,-1.005155839,-0.908124704,-0.806334937,-0.700177251,-0.590448612,-0.478212633,-0.364692737,-0.25114143,-0.13876962,-0.028616244,0.078411671,0.181418536,0.279500996,0.371812326,0.457599701,0.536214805,0.607123615,0.66992188,0.724322296,0.770138142,0.807237059,0.835534004,0.855004818,0.865492899
0084met_chloroform,-7.81,298,0.01640795,0.066449991,0.150062729,0.267059287,0.417010239,0.599118903,0.812307526,1.055423145,1.327233573,1.626437978,1.951693359,2.301805548,2.675991695,3.073952047,3.495718635,3.941426932,4.410959509,4.90364701,5.418006534,5.951832199,6.502355883,7.066616915,7.64209886,8.226845235,8.819347419,9.418458076,10.02338331,10.63364446,11.24881181,11.86805186,12.48990715,13.11334259,13.74215065,14.39171241,15.08474268,15.83124519,16.61743468,17.40813757,18.09163987,18.35910147,17.88714198,16.83416544,16.1501725,15.86095958,15.76699789,15.75198728,15.76895899,15.78421946,15.73845739,15.55933169,15.20270179,14.67923708,14.04861158,13.39447146,12.78843479,12.27063149,11.87649079,11.60161988,11.39947317,11.18385875,10.84926661,10.29997681,9.473365959,8.353833969,6.986701992,5.458781228,3.856767752,2.263596822,0.749271835,-0.637105995,-1.874960051,-2.956689642,-3.883163489,-4.663315296,-5.311427323,-5.843952008,-6.278664994,-6.633861099,-6.926007224,-7.167522541,-7.366824106,-7.52771304,-7.652030742,-7.738951418,-7.785290231,-7.784070304,-7.73179923,-7.629725671,-7.479829646,-7.286554071,-7.056404802,-6.794398841,-6.504598917,-6.192920328,-5.868599853,-5.543386656,-5.231875071,-4.94949493,-4.710393218,-4.523408695,-4.39127139,-4.311501372,-4.278933405,-4.286262403,-4.323279986,-4.378914291,-4.441624455,-4.500835692,-4.548460745,-4.577905722,-4.584267692,-4.565137798,-4.51966774,-4.448356716,-4.352280865,-4.233175372,-4.092734264,-3.933221592,-3.757808363,-3.570905477,-3.378136827,-3.184953149,-2.995397652,-2.812486435,-2.639298834,-2.476251685,-2.323748583,-2.181883323,-2.050682865,-1.930444124,-1.821552714,-1.723897111,-1.636705751,-1.558944945,-1.489131484,-1.425868325,-1.367932443,-1.315013075,-1.267084234,-1.222779032,-1.180303604,-1.138498309,-1.097318483,-1.05772383,-1.020824169,-0.987281486,-0.957508702,-0.931780367,-0.910194685,-0.892542739,-0.878256162,-0.866405345,-0.855970882,-0.845993661,-0.835981691,-0.825824262,-0.815169191,-0.803053185,-0.788925627,-0.772608588
0225pipa_chloroform,-6.37,298,0.01804099,0.073343376,0.166517259,0.298109932,0.468300643,0.676830187,0.923085898,1.206168426,1.524836166,1.877399307,2.261742279,2.675601584,3.117075562,3.585059008,4.079133531,4.598936682,5.143452912,5.710624619,6.297460732,6.900285902,7.514985917,8.137339994,8.763319286,9.389393883,10.01286893,10.63222074,11.24732591,11.85939325,12.47042126,13.0801943,13.67259613,14.21515832,14.70928485,15.21340654,15.79211544,16.45597396,17.15874998,17.84129501,18.46723628,19.02568271,19.48928154,19.72768798,19.54090438,18.8877648,17.98058292,17.11866293,16.51685093,16.0661323,15.59126062,14.91797933,13.9249821,12.5938078,10.99579279,9.26101141,7.547700257,5.984169315,4.653783778,3.591009993,2.776697479,2.141221463,1.587747732,1.027463017,0.405654533,-0.292946032,-1.055257883,-1.854953105,-2.662079173,-3.447681577,-4.186743887,-4.862245593,-5.465737822,-5.994451523,-6.448145999,-6.827370131,-7.133209535,-7.366853857,-7.530601618,-7.626459199,-7.656472303,-7.624361333,-7.536340562,-7.400670836,-7.226188069,-7.021246905,-6.792451278,-6.544161415,-6.278223141,-5.992380513,-5.681610809,-5.337925809,-4.954649583,-4.530675505,-4.067013216,-3.56974868,-3.050252392,-2.52483835,-2.013014839,-1.534816758,-1.107456083,-0.742425909,-0.443548812,-0.208213547,-0.030360519,0.097724656,0.182614088,0.230259993,0.245432401,0.23251161,0.195860554,0.139520123,0.066715183,-0.019919741,-0.117380184,-0.221940959,-0.32973334,-0.437701469,-0.544186818,-0.649112639,-0.753692757,-0.859628576,-0.968464222,-1.08136989,-1.199058316,-1.321804008,-1.449650595,-1.58238773,-1.719217494,-1.858904129,-1.999709019,-2.139212796,-2.274589741,-2.403118215,-2.522769097,-2.632076649,-2.72978908,-2.814595224,-2.884777296,-2.938738609,-2.975725184,-2.995584332,-2.99881308,-2.986389734,-2.959574374,-2.919922739,-2.868961582,-2.808220517,-2.739198878,-2.663261779,-2.581676255,-2.495781176,-2.406715427,-2.315414252,-2.222622899,-2.128608249,-2.033386614,-1.936783613,-1.838460915,-1.737951585,-1.634753998,-1.528465857
0057pcr_chloroform,-7.59,298,0.018615763,0.075228817,0.169314271,0.299996158,0.466009309,0.665784501,0.897661483,1.159908776,1.450904202,1.7690742,2.112490815,2.479088771,2.867152737,3.275237591,3.702483816,4.148437904,4.612708746,5.09449532,5.592624045,6.105705043,6.631687138,7.167913955,7.71182122,8.260752618,8.812085288,9.363610212,9.91372534,10.46174987,10.9918356,11.20352429,10.25941729,8.635001957,8.117170807,8.513073749,9.544752715,11.01734742,12.76130452,14.4401445,15.81905387,16.41055777,15.56455817,13.49910481,12.10902261,11.59659898,11.64549565,12.03689841,12.62238955,13.28699523,13.91452138,14.37929758,14.58088223,14.48158174,14.10625779,13.53117826,12.85359132,12.21348208,11.72096333,11.41961147,11.27744081,11.19182816,11.02641353,10.66244656,10.02240943,9.084383194,7.894675559,6.503126836,4.962834248,3.359227422,1.771508794,0.261831866,-1.116898487,-2.347519522,-3.430594663,-4.372535979,-5.183109326,-5.873942193,-6.454969743,-6.930841641,-7.30644666,-7.592405793,-7.796856443,-7.925990513,-7.985465316,-7.978456618,-7.901700558,-7.754246978,-7.535555648,-7.24446331,-6.883824445,-6.462960851,-5.995129855,-5.492444488,-4.968336866,-4.441103101,-3.933958226,-3.471390356,-3.074356039,-2.760873412,-2.544038926,-2.427493766,-2.403670513,-2.461170091,-2.58912522,-2.773937352,-2.999669537,-3.249972261,-3.508115981,-3.760551755,-3.994544378,-4.19950696,-4.370569872,-4.506860471,-4.607359538,-4.669338313,-4.690203672,-4.67004779,-4.611365748,-4.51754078,-4.390725687,-4.233018063,-4.047978982,-3.839732483,-3.613848723,-3.379011455,-3.141956267,-2.906240291,-2.67379021,-2.445484992,-2.221668812,-2.003213355,-1.792948933,-1.595205206,-1.413647946,-1.250013377,-1.104371461,-0.975705193,-0.862371262,-0.763973647,-0.680949124,-0.613451942,-0.56135744,-0.524483274,-0.502116565,-0.493218028,-0.49656165,-0.510706001,-0.534129297,-0.565317384,-0.602842809,-0.645334847,-0.691394765,-0.739631413,-0.789046178,-0.83845597,-0.885658832,-0.92859107,-0.965841606,-0.995480956,-1.014451164,-1.019561211
0107tri_chloroform,-3.9,298,0.017344242,0.07028033,0.158779644,0.282528437,0.440723779,0.63200327,0.854481629,1.105845963,1.383512931,1.684837604,2.007424095,2.349683574,2.711479136,3.094173412,3.499616356,3.928737416,4.380719932,4.852905581,5.341117402,5.840172647,6.344478352,6.84862977,7.34794035,7.838764067,8.318764857,8.787065365,9.24413493,9.691260942,10.12961961,10.55944837,10.97982262,11.39100522,11.80790768,12.26948203,12.79792178,13.35810109,13.88469384,14.33112313,14.68705899,14.96506039,15.15663944,15.16316439,14.84199108,14.19594346,13.41766372,12.72185698,12.19253265,11.75839321,11.25549908,10.53386535,9.532865629,8.300100025,6.950864178,5.613112977,4.389365548,3.343807597,2.505628099,1.874478384,1.42125694,1.089524706,0.806149481,0.50092484,0.125276474,-0.339489912,-0.88622134,-1.492218595,-2.128853453,-2.768230137,-3.387903404,-3.973245419,-4.497939308,-4.957030794,-5.369587698,-5.748671101,-6.098299781,-6.412881607,-6.678008973,-6.876639693,-6.997708707,-7.040229177,-7.011398323,-6.921277274,-6.772772978,-6.561151446,-6.288683698,-5.958606615,-5.571544334,-5.123746437,-4.617173754,-4.066454761,-3.47873237,-2.864294397,-2.235531589,-1.605132525,-0.985472419,-0.388681574,0.173906776,0.692630713,1.160437209,1.573147968,1.929656806,2.230599962,2.4775481,2.671447226,2.812948167,2.902791708,2.94208895,2.932357787,2.875570636,2.774445549,2.632828919,2.455603271,2.248805776,2.016456003,1.763215974,1.492843452,1.208026698,0.9107268,0.602836674,0.286567734,-0.035947001,-0.3630674,-0.693713266,-1.027275813,-1.363263894,-1.700836486,-2.037970265,-2.372166772,-2.700473516,-3.017812161,-3.31503953,-3.587656789,-3.83240424,-4.04638368,-4.227045174,-4.372423045,-4.481040071,-4.551971086,-4.585216236,-4.581723469,-4.543280339,-4.472396716,-4.371516136,-4.242981631,-4.089149344,-3.912396039,-3.715154115,-3.500247613,-3.272454646,-3.034428467,-2.788224401,-2.535806823,-2.278979333,-2.019417798,-1.758731503,-1.498474049,-1.240190936,-0.985443685,-0.735826905,-0.492974389
