Mol,HFE,Temp,gf_w_40,gf_w_80,gf_w_120,gf_w_160,gf_w_200,gf_w_240,gf_w_280,gf_w_320,gf_w_360,gf_w_400,gf_w_440,gf_w_480,gf_w_520,gf_w_560,gf_w_600,gf_w_640,gf_w_680,gf_w_720,gf_w_760,gf_w_800,gf_w_840,gf_w_880,gf_w_920,gf_w_960,gf_w_1000,gf_w_1040,gf_w_1080,gf_w_1120,gf_w_1160,gf_w_1200,gf_w_1240,gf_w_1280,gf_w_1320,gf_w_1360,gf_w_1400,gf_w_1440,gf_w_1480,gf_w_1520,gf_w_1560,gf_w_1600,gf_w_1640,gf_w_1680,gf_w_1720,gf_w_1760,gf_w_1800,gf_w_1840,gf_w_1880,gf_w_1920,gf_w_1960,gf_w_2000,gf_w_2040,gf_w_2080,gf_w_2120,gf_w_2160,gf_w_2200,gf_w_2240,gf_w_2280,gf_w_2320,gf_w_2360,gf_w_2400,gf_w_2440,gf_w_2480,gf_w_2520,gf_w_2560,gf_w_2600,gf_w_2640,gf_w_2680,gf_w_2720,gf_w_2760,gf_w_2800,gf_w_2840,gf_w_2880,gf_w_2920,gf_w_2960,gf_w_3000,gf_w_3040,gf_w_3080,gf_w_3120,gf_w_3160,gf_w_3200,gf_w_3240,gf_w_3280,gf_w_3320,gf_w_3360,gf_w_3400,gf_w_3440,gf_w_3480,gf_w_3520,gf_w_3560,gf_w_3600,gf_w_3640,gf_w_3680,gf_w_3720,gf_w_3760,gf_w_3800,gf_w_3840,gf_w_3880,gf_w_3920,gf_w_3960,gf_w_4000,gf_w_4040,gf_w_4080,gf_w_4120,gf_w_4160,gf_w_4200,gf_w_4240,gf_w_4280,gf_w_4320,gf_w_4360,gf_w_4400,gf_w_4440,gf_w_4480,gf_w_4520,gf_w_4560,gf_w_4600,gf_w_4640,gf_w_4680,gf_w_4720,gf_w_4760,gf_w_4800,gf_w_4840,gf_w_4880,gf_w_4920,gf_w_4960,gf_w_5000,gf_w_5040,gf_w_5080,gf_w_5120,gf_w_5160,gf_w_5200,gf_w_5240,gf_w_5280,gf_w_5320,gf_w_5360,gf_w_5400,gf_w_5440,gf_w_5480,gf_w_5520,gf_w_5560,gf_w_5600,gf_w_5640,gf_w_5680,gf_w_5720,gf_w_5760,gf_w_5800,gf_w_5840,gf_w_5880,gf_w_5920,gf_w_5960,gf_w_6000,gf_w_6040,gf_w_6080,gf_w_6120,gf_w_6160,gf_w_6200,gf_w_6240,gf_w_6280,gf_w_6320,gf_w_6360,gf_w_6400
0097pro_chloroform,-6.35,298,0.014563663,0.058960251,0.133007578,0.236182063,0.367487326,0.525443217,0.708188156,0.91367514,1.139608164,1.383307571,1.641895413,1.912935792,2.195233164,2.488829423,2.794421655,3.11264697,3.443446019,3.785781973,4.137600938,4.495900238,4.856754507,5.215678125,5.568223329,5.910364272,6.238775447,6.551198632,6.846545739,7.124716289,7.386257954,7.63193572,7.862412226,8.080404021,8.301143761,8.563383982,8.910637028,9.339832251,9.784825216,10.14002529,10.12592837,9.109161756,6.660033592,3.406374566,0.816243445,-0.788495851,-1.506211668,-1.558194194,-1.086424525,-0.186326831,1.032720764,2.400442515,3.643571527,4.511605683,4.900745825,4.827392795,4.417873684,3.865591035,3.346250889,2.966142947,2.757436917,2.695655691,2.727586581,2.788919918,2.807266468,2.710198304,2.449894823,2.006665837,1.367877673,0.549372217,-0.394631212,-1.407608309,-2.432184528,-3.432569155,-4.385472095,-5.27414503,-6.086915901,-6.817218724,-7.464206967,-8.032851424,-8.531887098,-8.970184363,-9.356735125,-9.701142035,-10.00192901,-10.25030235,-10.43721616,-10.54588418,-10.55798221,-10.46551428,-10.26857622,-9.972731114,-9.588183135,-9.130810979,-8.622880862,-8.090442831,-7.561672406,-7.056284194,-6.588970822,-6.172110233,-5.812960904,-5.512276524,-5.26515879,-5.062699081,-4.894765763,-4.751184512,-4.622561205,-4.500524146,-4.377321397,-4.246910199,-4.105738778,-3.953431531,-3.78957041,-3.615239149,-3.433170308,-3.246492669,-3.057097225,-2.864633904,-2.667419061,-2.465639232,-2.26193738,-2.059177731,-1.860455842,-1.672548871,-1.500443275,-1.346139192,-1.210338582,-1.092727133,-0.991482618,-0.904638093,-0.831469359,-0.772661375,-0.729418459,-0.702994061,-0.693672368,-0.700628507,-0.72218836,-0.756495229,-0.802395002,-0.858058134,-0.921081713,-0.988923551,-1.059115556,-1.129022875,-1.196229739,-1.258887652,-1.315543499,-1.36490317,-1.405607811,-1.436438723,-1.456782331,-1.466564415,-1.466507212,-1.457762441,-1.441538585,-1.418352182,-1.388282143,-1.351342772,-1.307634537,-1.257490164,-1.201779463,-1.142042267
0233ethb_chloroform,-7.05,298,0.007344475,0.029668985,0.066701104,0.117929138,0.182621882,0.259859715,0.348619819,0.44793382,0.556868391,0.674484679,0.799868966,0.932140454,1.070457882,1.214169149,1.36303467,1.517152037,1.676570706,1.840883093,2.009021019,2.179420261,2.350239558,2.519507629,2.685872203,2.84892789,3.009125257,3.167436112,3.32524772,3.484411915,3.646972681,3.809893575,3.940178381,3.983258621,3.948743761,3.917657911,3.964430013,4.110953614,4.332173201,4.579606322,4.748774163,4.569354271,3.704293882,2.138580899,0.689888777,-0.50203312,-1.471017577,-2.161136646,-2.50364502,-2.476519989,-2.119715143,-1.52287085,-0.81133349,-0.124778798,0.422968838,0.782383252,0.977778916,1.07496205,1.160628074,1.322989225,1.594153881,1.936452206,2.26255026,2.48296455,2.546768953,2.464187265,2.325578306,2.137072185,1.875561211,1.535752371,1.118475953,0.646683654,0.142130094,-0.381518746,-0.911725068,-1.435038998,-1.938801113,-2.408165047,-2.834077404,-3.217221506,-3.561469573,-3.873435438,-4.156694243,-4.399048088,-4.59690571,-4.750757861,-4.856422948,-4.903550383,-4.879637895,-4.779970324,-4.610314075,-4.381597688,-4.109029561,-3.808682367,-3.494631847,-3.180401061,-2.883576009,-2.625257781,-2.426239441,-2.303121827,-2.266441146,-2.317617006,-2.447755252,-2.640890615,-2.879648472,-3.146008816,-3.423285682,-3.695133765,-3.943033531,-4.150038618,-4.303440728,-4.396112199,-4.426632075,-4.398447911,-4.317495937,-4.188082745,-4.012610102,-3.793108569,-3.532892003,-3.237368075,-2.914064835,-2.572374592,-2.221250223,-1.868620007,-1.521290903,-1.185408267,-0.868061787,-0.578106966,-0.318904963,-0.092145462,0.101381692,0.261491941,0.38867291,0.484001636,0.548735373,0.584325637,0.592417042,0.575038422,0.534492073,0.473396599,0.394605146,0.30106159,0.195809524,0.082007972,-0.037125986,-0.15777058,-0.27680176,-0.391579471,-0.499909233,-0.599966389,-0.690258829,-0.769704682,-0.83762462,-0.89364852,-0.93777266,-0.970317393,-0.991681485,-1.002376533,-1.002986462,-0.994236431,-0.977057913,-0.952548228
0052pen_chloroform,-5.9,298,0.0199809,0.081073732,0.18341042,0.326562429,0.509192001,0.729061516,0.983209819,1.268163983,1.580206495,1.915549534,2.270418828,2.641257182,3.025190057,3.420342675,3.825609446,4.240022935,4.662162064,5.089581107,5.51871051,5.945354421,6.365081189,6.773375728,7.165799947,7.538326019,7.887352659,8.210328139,8.506468536,8.777075262,9.023770884,9.207513452,9.136621995,8.690380624,8.161668628,7.954800138,8.23688991,8.916180331,9.754128936,10.52498089,11.09516289,11.29422537,10.75742955,9.235442292,7.106024896,5.4954412,4.45692809,3.82035444,3.45566207,3.28150189,3.26876332,3.382458032,3.486303444,3.347256733,2.773938166,1.736046115,0.350804109,-1.143537484,-2.521642438,-3.634582166,-4.429009844,-4.937020746,-5.240893863,-5.427321127,-5.559701142,-5.681302832,-5.804952601,-5.951468919,-6.143570994,-6.386938228,-6.675612044,-7.001340512,-7.333875632,-7.65151132,-7.94101342,-8.184383602,-8.36923906,-8.489614475,-8.542808967,-8.527935126,-8.444601814,-8.292620756,-8.076051755,-7.805140924,-7.492256624,-7.149210486,-6.787243331,-6.413384633,-6.031475208,-5.641334499,-5.236911822,-4.811106538,-4.359111772,-3.880935035,-3.382976335,-2.878602147,-2.387414782,-1.933743727,-1.543158198,-1.237795305,-1.033503348,-0.936887162,-0.94424583,-1.04500768,-1.225191235,-1.470997378,-1.767668316,-2.100665152,-2.45535776,-2.818356941,-3.179097377,-3.530311887,-3.866408551,-4.180029309,-4.467626589,-4.725773969,-4.94969299,-5.134179964,-5.273909235,-5.364279087,-5.403848717,-5.39516096,-5.343524889,-5.256883223,-5.14215588,-5.006115357,-4.855022261,-4.693804592,-4.526541402,-4.356644453,-4.185816482,-4.015044678,-3.844969204,-3.675568209,-3.506405511,-3.337167953,-3.167591153,-2.997475894,-2.826058988,-2.652028241,-2.474105525,-2.291906085,-2.105965255,-1.917409415,-1.727743504,-1.538989364,-1.353035815,-1.170929976,-0.99296881,-0.819997746,-0.652937465,-0.492758796,-0.340694522,-0.198007416,-0.065924382,0.054519303,0.162559828,0.257619391,0.339236925,0.40692106,0.460132793,0.498312507
0151phy_chloroform,-10.3,298,0.009915598,0.040104381,0.090338578,0.160116725,0.248555006,0.354423865,0.476445811,0.613438362,0.764395644,0.92838774,1.104232073,1.29075356,1.48712462,1.692488448,1.906213883,2.127938472,2.357379704,2.5942037,2.838031741,3.088506301,3.344717032,3.604798373,3.866811319,4.128681585,4.388378691,4.64430904,4.895450196,5.141447198,5.367323527,5.289255836,4.09446426,2.169661594,1.314717413,1.402228122,2.156128369,3.366650168,4.847497108,6.248547685,7.268356871,7.17102082,5.003382669,1.001367855,-2.046194369,-3.647450173,-4.185438396,-3.966622209,-3.228041379,-2.151058094,-0.870421864,0.496963094,1.829581185,3.00422699,3.919962982,4.529298124,4.854308156,5.031927644,5.226990309,5.558896537,6.062154216,6.682324636,7.313420702,7.8452978,8.174950491,8.221283131,7.955304823,7.363893852,6.450503861,5.265602401,3.900859338,2.44399036,0.9832712,-0.408722532,-1.690927376,-2.844341009,-3.863570914,-4.752779836,-5.520682585,-6.175856004,-6.725942974,-7.185176862,-7.56559318,-7.874639723,-8.11864401,-8.297246654,-8.406302523,-8.434039503,-8.374211298,-8.22805165,-7.997249438,-7.68601555,-7.307073201,-6.877373405,-6.416749654,-5.948887676,-5.502181962,-5.108560013,-4.796817739,-4.589197505,-4.498166701,-4.523507554,-4.651721916,-4.863193611,-5.137175429,-5.451532299,-5.784598398,-6.114940056,-6.426518378,-6.705324861,-6.930501503,-7.092144777,-7.190883471,-7.231763413,-7.218811237,-7.15312312,-7.035495989,-6.868865592,-6.657646304,-6.40766056,-6.126896114,-5.822114031,-5.499796012,-5.16653422,-4.827962503,-4.491015679,-4.162765807,-3.848387481,-3.549014838,-3.26433965,-2.993512054,-2.735756823,-2.49131029,-2.261363245,-2.046718867,-1.846624102,-1.659557193,-1.48374364,-1.317119641,-1.159228014,-1.011952991,-0.877244692,-0.757050711,-0.652776117,-0.564686267,-0.491389153,-0.430668074,-0.380422216,-0.338624712,-0.303532941,-0.273623351,-0.247569612,-0.223824347,-0.199896615,-0.174977393,-0.152746718,-0.13627255,-0.127133528,-0.126234018,-0.133089567,-0.146190862,-0.162608136
0100met_chloroform,-7.24,298,0.021983417,0.089063622,0.201110765,0.357458937,0.556630999,0.796314516,1.073481283,1.384693321,1.726132842,2.093540565,2.482536673,2.889522768,3.312382736,3.750414505,4.203724035,4.672463528,5.155968878,5.65220557,6.157697196,6.667801798,7.17692344,7.679033997,8.1681825,8.638949857,9.086862488,9.50880672,9.903346565,10.27064519,10.61180488,10.92793169,11.21951984,11.48951382,11.75899884,12.08743704,12.54624812,13.12761544,13.71570051,14.15001711,14.09539728,12.84185506,9.955829859,6.446793867,3.776355978,2.085010624,1.250081972,1.039930933,1.314517085,1.99728115,3.007745689,4.183400809,5.245507203,5.824246524,5.735912544,5.036698857,3.941261331,2.708507755,1.575716315,0.686401929,0.085548364,-0.255119852,-0.403591979,-0.447196502,-0.486456581,-0.618808245,-0.911526105,-1.40355247,-2.108091344,-3.009381234,-4.046387675,-5.158835772,-6.286443328,-7.383570219,-8.422675704,-9.381853555,-10.24355529,-10.99561418,-11.63251018,-12.15315825,-12.56428838,-12.87476993,-13.09734282,-13.24761567,-13.33362667,-13.35622806,-13.29736088,-13.13660898,-12.86205637,-12.47458145,-11.98402697,-11.40275754,-10.74369494,-10.02268548,-9.259975101,-8.47909664,-7.704532233,-6.960077347,-6.266827323,-5.643562479,-5.103470392,-4.651426103,-4.28535448,-3.997262118,-3.777411006,-3.617026055,-3.507893074,-3.441003316,-3.405516235,-3.392105623,-3.393970512,-3.405965749,-3.424614936,-3.448019982,-3.473760105,-3.498777074,-3.518486352,-3.527384919,-3.523285438,-3.5058752,-3.476419342,-3.438145136,-3.395437768,-3.352826205,-3.314749295,-3.285010254,-3.267789965,-3.264397895,-3.274842502,-3.297881906,-3.331501923,-3.37320195,-3.419754431,-3.467474608,-3.512781827,-3.552672267,-3.584249067,-3.60410814,-3.608632328,-3.594997677,-3.561952831,-3.510102848,-3.441338396,-3.356506572,-3.255176946,-3.138062494,-3.005871989,-2.859844137,-2.701946294,-2.534290105,-2.358822592,-2.17779816,-1.993819405,-1.809352219,-1.62704067,-1.44967211,-1.279875645,-1.119793859,-0.971046724,-0.834771529,-0.711711569,-0.60226552
0045eth_chloroform,-3.94,298,0.007925696,0.03220004,0.072966604,0.130190516,0.203520543,0.292290155,0.395620578,0.512441849,0.641544922,0.78160945,0.93121535,1.089006783,1.253798927,1.424706937,1.60119854,1.782956857,1.969730369,2.160974598,2.355659449,2.552416607,2.749665706,2.945626622,3.138416834,3.326296888,3.507435514,3.680416614,3.844729798,4.001031362,4.149946024,4.257036541,4.150440927,3.708919697,3.179585784,2.912006739,3.030340727,3.454901636,4.035043179,4.638127996,5.165373425,5.428385883,5.024240328,3.672949608,1.751213591,0.395989456,-0.346918635,-0.6476772,-0.644273764,-0.438424363,-0.091624084,0.349093601,0.802166962,1.142336539,1.259398636,1.111946514,0.730674772,0.247147532,-0.201635548,-0.519272567,-0.669497676,-0.674679864,-0.592968276,-0.484569927,-0.390032659,-0.336970646,-0.344441676,-0.401890123,-0.51643482,-0.692378281,-0.925235496,-1.205421233,-1.518864631,-1.841586796,-2.152122521,-2.434833913,-2.683980464,-2.89832807,-3.078176683,-3.220805395,-3.325026016,-3.392449073,-3.426781882,-3.433853146,-3.420112782,-3.391597035,-3.351946588,-3.299713653,-3.230613161,-3.135505507,-3.005992841,-2.837166713,-2.629234101,-2.387068195,-2.11900759,-1.836754567,-1.555530614,-1.292460015,-1.063798287,-0.88351364,-0.7619786,-0.704118694,-0.707963276,-0.765989827,-0.868087246,-1.003593568,-1.162413171,-1.335022875,-1.512797453,-1.687994978,-1.854484687,-2.008024185,-2.145707023,-2.265806604,-2.367297795,-2.448955634,-2.508930115,-2.545983599,-2.55996858,-2.551360741,-2.522146338,-2.475188524,-2.413610048,-2.340710865,-2.259658597,-2.173575295,-2.086293306,-2.000811826,-1.918712184,-1.841022768,-1.768110746,-1.699700585,-1.635234863,-1.573690355,-1.513965889,-1.455029352,-1.396000785,-1.336146947,-1.274920779,-1.212271826,-1.148087696,-1.082417194,-1.015593279,-0.94824253,-0.880886765,-0.813874947,-0.747379073,-0.681472982,-0.616188352,-0.551544507,-0.48762077,-0.424552349,-0.362538302,-0.301819079,-0.242599104,-0.185095947,-0.129542331,-0.076146369,-0.025077817,0.023483996,0.069313324,0.112123709
0055ocr_chloroform,-7.55,298,0.011536087,0.046631654,0.104997611,0.186134306,0.289263438,0.413374759,0.557409821,0.720189039,0.900553648,1.097355707,1.308936969,1.533334207,1.768823148,2.013897345,2.267874166,2.530646164,2.801994654,3.081118419,3.366863993,3.65799524,3.952748446,4.24877258,4.543703116,4.834998481,5.120041227,5.396540787,5.66279931,5.918092861,6.14602009,6.035491542,4.707892825,2.700533089,1.85214313,1.961552367,2.774076139,4.082345136,5.677399637,7.200393448,8.361116334,8.704941734,7.63754836,5.354688248,3.646013639,2.82248177,2.606944915,2.775256921,3.160713503,3.65907009,4.218349127,4.800703239,5.326451097,5.667031546,5.69509062,5.334235129,4.693476701,3.957224678,3.305019555,2.863258143,2.675869802,2.698325971,2.829512841,2.95541034,2.964460344,2.746564585,2.264918824,1.538685668,0.596670712,-0.50708302,-1.704800231,-2.921308114,-4.086698062,-5.144500273,-6.069876112,-6.856567192,-7.507116594,-8.031014752,-8.438028319,-8.738060738,-8.940716855,-9.055376316,-9.091731927,-9.057411229,-8.958806792,-8.80407116,-8.599330679,-8.349664227,-8.057960642,-7.725792014,-7.352661719,-6.934611766,-6.470436284,-5.96300258,-5.420905705,-4.86150945,-4.309518009,-3.791414728,-3.331186419,-2.949752511,-2.663329626,-2.479527665,-2.396462411,-2.40514038,-2.493331901,-2.646107186,-2.847229467,-3.082100253,-3.333834847,-3.590895252,-3.845362748,-4.090326385,-4.32046258,-4.530762702,-4.716405581,-4.871367573,-4.990334994,-5.070624561,-5.11228523,-5.116206819,-5.081906584,-5.009244112,-4.900376684,-4.759470863,-4.592160056,-4.404313768,-4.199318073,-3.97995799,-3.747906848,-3.504174409,-3.250328414,-2.988884045,-2.723948893,-2.460544172,-2.203009942,-1.953775673,-1.713687296,-1.48266328,-1.261038398,-1.050757182,-0.853902172,-0.672053455,-0.506113832,-0.35697646,-0.2251159,-0.110039356,-0.011548408,0.069510255,0.132920633,0.17977005,0.211535524,0.229610618,0.235470854,0.230607829,0.216262619,0.193410943,0.162740142,0.125012203,0.081057606,0.03165122,-0.022537807,-0.080907284
0056mcr_chloroform,-6.7,298,0.013241787,0.053454486,0.120095814,0.212263246,0.328656696,0.46767096,0.627616818,0.806770322,1.003534759,1.216342991,1.443275451,1.68227679,1.931669434,2.190025033,2.45647185,2.730613573,3.012001176,3.299726582,3.592605096,3.889218737,4.187468619,4.484695076,4.778386612,5.065968036,5.344898943,5.613017567,5.868719885,6.111295228,6.326175458,6.233860575,5.026628085,3.071965198,2.17241869,2.218437007,2.95078689,4.167345765,5.667549171,7.087743233,8.181160209,8.473663034,7.313384929,4.862933062,3.042600879,2.122674949,1.829551901,1.945144475,2.30027374,2.787147229,3.353758084,3.96103743,4.525983644,4.916875095,5.011949998,4.777582355,4.276641061,3.680472352,3.169548756,2.868180102,2.815348179,2.960503735,3.194986856,3.403518218,3.479043812,3.348484248,2.97758693,2.33866207,1.432561547,0.335540215,-0.8684743,-2.097207814,-3.270900686,-4.346089131,-5.30330676,-6.134838448,-6.841938168,-7.43129345,-7.910101645,-8.281140492,-8.55504788,-8.742876892,-8.852613973,-8.889013835,-8.858743876,-8.769516253,-8.622854995,-8.418339352,-8.156123982,-7.833542201,-7.449572663,-7.009049514,-6.522036047,-5.999097702,-5.453202761,-4.901766096,-4.366680375,-3.871631622,-3.438432307,-3.087363338,-2.834365452,-2.684939525,-2.633668889,-2.670595984,-2.78507601,-2.96211614,-3.184542806,-3.436398093,-3.701164285,-3.960696636,-4.203143415,-4.42082902,-4.609567745,-4.769287752,-4.898787487,-4.994887779,-5.054378488,-5.075937737,-5.060574743,-5.010614278,-4.927693314,-4.814422316,-4.675168329,-4.51660726,-4.345549666,-4.16725091,-3.98489679,-3.801036363,-3.617112043,-3.433802643,-3.251660239,-3.07131895,-2.89421977,-2.722104023,-2.556055745,-2.397140324,-2.246219335,-2.103432379,-1.967867501,-1.838993796,-1.715494211,-1.595088008,-1.476194312,-1.358961218,-1.244249885,-1.132751501,-1.025129355,-0.923392568,-0.828493695,-0.739681433,-0.656219234,-0.577896503,-0.504040532,-0.43385794,-0.366763176,-0.302923629,-0.243235181,-0.187677525,-0.136337292,-0.08987408,-0.048825399,-0.013366882
0087pro_chloroform,-5.37,298,0.008607748,0.034894828,0.078866726,0.140341281,0.218801429,0.31348105,0.423556841,0.548117032,0.686246565,0.837062387,0.999448681,1.172225909,1.354330198,1.544574002,1.742139482,1.946764853,2.158281732,2.37601483,2.598739077,2.824863826,3.052579561,3.279971042,3.505010544,3.725626389,3.939762199,4.145713593,4.342416365,4.529768974,4.692650501,4.52913531,3.167760946,1.083196755,0.140712275,0.146191253,0.814569462,1.926586458,3.292324763,4.585524741,5.46575935,5.473265507,4.191520579,1.884977436,-0.461370747,-1.90914941,-2.516494318,-2.513590664,-2.058672766,-1.259026572,-0.193539276,1.049217468,2.337527141,3.462773975,4.237447553,4.611822006,4.681535804,4.611829696,4.55929209,4.610098068,4.763222635,4.953301244,5.105180687,5.17486294,5.151874172,5.063261,4.882179818,4.578888443,4.130372474,3.531907251,2.804036555,1.98608947,1.126003711,0.258409283,-0.593428349,-1.412472768,-2.187543682,-2.912057018,-3.590878357,-4.226422061,-4.805966723,-5.323136711,-5.774595682,-6.158282753,-6.465304723,-6.686281237,-6.822257843,-6.870576719,-6.82884237,-6.700279641,-6.494733641,-6.225334887,-5.905914125,-5.552678391,-5.186258353,-4.832220844,-4.517627143,-4.268023362,-4.106012678,-4.045542328,-4.090029111,-4.23016491,-4.448592212,-4.728110628,-5.050170895,-5.393924202,-5.738534352,-6.063996691,-6.35091134,-6.583497237,-6.751983317,-6.852563897,-6.88667148,-6.858538274,-6.769494243,-6.619999627,-6.411176467,-6.144493357,-5.822886731,-5.452071271,-5.041599336,-4.602176545,-4.142321756,-3.66963422,-3.190262286,-2.709719758,-2.233944316,-1.768488966,-1.322075073,-0.900285212,-0.50722337,-0.145453279,0.1834909,0.478082425,0.738313289,0.964706946,1.158018222,1.319392993,1.450690115,1.554119792,1.631470232,1.68473506,1.71599894,1.727370325,1.720981025,1.699511183,1.665267612,1.619780164,1.564610594,1.501191426,1.430670886,1.353905328,1.271617755,1.184378977,1.092684417,0.996895134,0.897149837,0.793560924,0.686128628,0.574745172,0.459263296,0.33954582
0106pro_chloroform,-4.73,298,0.011957469,0.048528821,0.109864309,0.195890501,0.306088209,0.43941683,0.594368953,0.769084767,0.961449898,1.169138322,1.389709953,1.620873729,1.860764883,2.108166011,2.362406403,2.622903704,2.888696252,3.158118262,3.428739884,3.697676802,3.962150037,4.219964806,4.46965797,4.710455393,4.942246256,5.165755606,5.382558129,5.594927267,5.805356872,6.010996687,6.177795803,6.246233669,6.227153535,6.229554453,6.365347516,6.651703391,7.00973664,7.343892149,7.602472462,7.777423924,7.858351656,7.752812701,7.288155457,6.384687935,5.181164756,3.944910096,2.975262276,2.319044875,1.907281713,1.661739676,1.465628896,1.181467812,0.712147616,0.046862109,-0.754961801,-1.602412606,-2.389711486,-3.031780556,-3.47867266,-3.728939165,-3.832445541,-3.869745872,-3.914269164,-4.004258725,-4.130787619,-4.23972087,-4.347847943,-4.475116306,-4.626083843,-4.793240016,-4.95380415,-5.094151675,-5.211813013,-5.299985567,-5.349235028,-5.353263136,-5.310951588,-5.223562574,-5.093807578,-4.926551709,-4.726086493,-4.49792963,-4.249712905,-3.988580638,-3.7199754,-3.44661054,-3.168799621,-2.887974951,-2.604446344,-2.316546868,-2.020611744,-1.713266073,-1.393988252,-1.066247576,-0.738901074,-0.426979449,-0.149983664,0.071574029,0.22023162,0.283936532,0.259055693,0.150440473,-0.033125169,-0.281240751,-0.582195136,-0.923194528,-1.290496044,-1.669598541,-2.046051114,-2.408012193,-2.747214736,-3.058617888,-3.338316684,-3.585845079,-3.799817282,-3.977968561,-4.118121576,-4.218336349,-4.277201096,-4.294302233,-4.271280131,-4.211516389,-4.119805618,-4.00180322,-3.863441835,-3.710182737,-3.546837249,-3.377672532,-3.20597882,-3.03412543,-2.863401595,-2.694137426,-2.526592555,-2.360864733,-2.196731891,-2.033762441,-1.871575516,-1.710150321,-1.550040263,-1.391760307,-1.236005608,-1.083704208,-0.935398016,-0.79161279,-0.652860062,-0.519689376,-0.392576732,-0.271810382,-0.158051243,-0.051725054,0.046879691,0.137554909,0.220155741,0.294584583,0.360616186,0.418208509,0.467389826,0.508109811,0.540345855,0.564097321
0228met_chloroform,-3.17,298,0.005286987,0.021455761,0.048570368,0.086594182,0.135295321,0.194213636,0.262663976,0.339755666,0.424438623,0.515568453,0.612005869,0.712758629,0.817178586,0.925095925,1.036663539,1.151990801,1.27086352,1.392684778,1.516558515,1.64145259,1.766447314,1.891025748,2.015163044,2.139287011,2.264215512,2.391279018,2.522376295,2.659843212,2.805906077,2.956886708,3.075694156,3.099075346,3.037922362,2.994001011,3.05540913,3.23019989,3.47158381,3.728725614,3.97060742,4.18278622,4.335826213,4.316969225,3.943331149,3.143772001,2.075319324,1.017060632,0.270217293,-0.149285856,-0.329701001,-0.366970328,-0.363745827,-0.398255844,-0.499819281,-0.655013651,-0.84136087,-1.034134653,-1.196014651,-1.292266945,-1.297887183,-1.211020163,-1.061749417,-0.903488849,-0.788276157,-0.744891129,-0.77301238,-0.821638164,-0.886587587,-0.9893166,-1.126452605,-1.262229844,-1.387381417,-1.500397985,-1.60001561,-1.687189528,-1.760005827,-1.816180398,-1.854143619,-1.872627766,-1.872171215,-1.853755162,-1.817510992,-1.762628911,-1.686363078,-1.589617602,-1.473920593,-1.340743258,-1.190846506,-1.024887898,-0.843569112,-0.647734556,-0.438253127,-0.216382537,0.015167751,0.251060598,0.482439932,0.696898548,0.879488298,1.015142042,1.090731929,1.098210383,1.035222508,0.904868711,0.714454475,0.472428568,0.188656989,-0.125682365,-0.458363503,-0.796209906,-1.126822434,-1.439616525,-1.726775435,-1.983639352,-2.208673299,-2.402392594,-2.564563634,-2.693899615,-2.788919621,-2.847487034,-2.871211351,-2.86389501,-2.829971496,-2.774277486,-2.701235883,-2.614890449,-2.519074298,-2.41808888,-2.315159577,-2.212532554,-2.111607909,-2.012831538,-1.916039523,-1.820589232,-1.725563875,-1.629939247,-1.532745362,-1.433278863,-1.331675775,-1.22774406,-1.121187932,-1.012035352,-0.900626763,-0.787546284,-0.673564333,-0.55957606,-0.446477591,-0.335159234,-0.226493995,-0.121322763,-0.02049427,0.07515452,0.164887316,0.248075261,0.324207464,0.392900527,0.45388367,0.506979817,0.552096512,0.589188157,0.618237369,0.639255672
