Mol,HFE,Temp,kh_w_40,kh_w_80,kh_w_120,kh_w_160,kh_w_200,kh_w_240,kh_w_280,kh_w_320,kh_w_360,kh_w_400,kh_w_440,kh_w_480,kh_w_520,kh_w_560,kh_w_600,kh_w_640,kh_w_680,kh_w_720,kh_w_760,kh_w_800,kh_w_840,kh_w_880,kh_w_920,kh_w_960,kh_w_1000,kh_w_1040,kh_w_1080,kh_w_1120,kh_w_1160,kh_w_1200,kh_w_1240,kh_w_1280,kh_w_1320,kh_w_1360,kh_w_1400,kh_w_1440,kh_w_1480,kh_w_1520,kh_w_1560,kh_w_1600,kh_w_1640,kh_w_1680,kh_w_1720,kh_w_1760,kh_w_1800,kh_w_1840,kh_w_1880,kh_w_1920,kh_w_1960,kh_w_2000,kh_w_2040,kh_w_2080,kh_w_2120,kh_w_2160,kh_w_2200,kh_w_2240,kh_w_2280,kh_w_2320,kh_w_2360,kh_w_2400,kh_w_2440,kh_w_2480,kh_w_2520,kh_w_2560,kh_w_2600,kh_w_2640,kh_w_2680,kh_w_2720,kh_w_2760,kh_w_2800,kh_w_2840,kh_w_2880,kh_w_2920,kh_w_2960,kh_w_3000,kh_w_3040,kh_w_3080,kh_w_3120,kh_w_3160,kh_w_3200,kh_w_3240,kh_w_3280,kh_w_3320,kh_w_3360,kh_w_3400,kh_w_3440,kh_w_3480,kh_w_3520,kh_w_3560,kh_w_3600,kh_w_3640,kh_w_3680,kh_w_3720,kh_w_3760,kh_w_3800,kh_w_3840,kh_w_3880,kh_w_3920,kh_w_3960,kh_w_4000,kh_w_4040,kh_w_4080,kh_w_4120,kh_w_4160,kh_w_4200,kh_w_4240,kh_w_4280,kh_w_4320,kh_w_4360,kh_w_4400,kh_w_4440,kh_w_4480,kh_w_4520,kh_w_4560,kh_w_4600,kh_w_4640,kh_w_4680,kh_w_4720,kh_w_4760,kh_w_4800,kh_w_4840,kh_w_4880,kh_w_4920,kh_w_4960,kh_w_5000,kh_w_5040,kh_w_5080,kh_w_5120,kh_w_5160,kh_w_5200,kh_w_5240,kh_w_5280,kh_w_5320,kh_w_5360,kh_w_5400,kh_w_5440,kh_w_5480,kh_w_5520,kh_w_5560,kh_w_5600,kh_w_5640,kh_w_5680,kh_w_5720,kh_w_5760,kh_w_5800,kh_w_5840,kh_w_5880,kh_w_5920,kh_w_5960,kh_w_6000,kh_w_6040,kh_w_6080,kh_w_6120,kh_w_6160,kh_w_6200,kh_w_6240,kh_w_6280,kh_w_6320,kh_w_6360,kh_w_6400
0048pro_carbontet,-3.15,298,0.016711828,0.067600717,0.152292683,0.269980559,0.419407974,0.599064609,0.80750696,1.043611314,1.306529334,1.595368006,1.908856801,2.245202118,2.602245193,2.977827556,3.370226515,3.778223018,4.200717934,4.636142663,5.082023719,5.534899934,5.99055257,6.444420704,6.892105123,7.329731074,7.75414737,8.163000817,8.554750387,8.928870188,9.285965048,9.627560251,9.955299824,10.26766429,10.54948213,10.77214748,10.92355908,11.02386731,11.10607575,11.19419055,11.29761792,11.41595928,11.5451518,11.6813145,11.82226814,11.96748881,12.11761434,12.27324735,12.43025403,12.5606369,12.57770637,12.33384181,11.69406095,10.62967498,9.24313996,7.714811705,6.230816994,4.947941464,3.996836618,3.471244567,3.379362392,3.611091173,3.972460143,4.264832339,4.347091179,4.113790753,3.63176193,2.992286603,2.264034483,1.497529447,0.728143874,-0.021229736,-0.738332019,-1.417826688,-2.052596651,-2.631176896,-3.153784927,-3.623850665,-4.045040515,-4.420283339,-4.75173415,-5.041606753,-5.292287672,-5.507511119,-5.692810068,-5.854623384,-5.999340822,-6.13117307,-6.250137352,-6.359507549,-6.460593552,-6.551194674,-6.631333171,-6.698567963,-6.744489292,-6.756056589,-6.716532606,-6.608856927,-6.425114327,-6.166990675,-5.844023535,-5.470783933,-5.059277606,-4.620089147,-4.165933449,-3.70887243,-3.262100794,-2.837205525,-2.44233404,-2.08118328,-1.75335929,-1.456008629,-1.185919675,-0.940582715,-0.718198559,-0.517935137,-0.340795305,-0.190631658,-0.074010048,0.00173188,0.031559275,0.01520456,-0.042194287,-0.130749258,-0.239605577,-0.359404002,-0.482495423,-0.603023008,-0.716913368,-0.821875301,-0.917028729,-1.002418361,-1.078616114,-1.146536873,-1.206944878,-1.259751364,-1.30474034,-1.340950891,-1.367120177,-1.382682646,-1.387485137,-1.381837084,-1.366463298,-1.342322694,-1.310455494,-1.272025237,-1.228192288,-1.179983269,-1.127907051,-1.0725812,-1.014924852,-0.956198655,-0.896567995,-0.836110435,-0.774724606,-0.712768583,-0.650832158,-0.589574453,-0.529643275,-0.471645948,-0.416114391,-0.363482748
0135met_carbontet,-7.49,298,0.017891242,0.072485337,0.163765447,0.291574796,0.455573924,0.65533921,0.890578812,1.161240249,1.467328003,1.808478306,2.183603252,2.59085226,3.027910218,3.492467544,3.982632369,4.496923218,5.033881262,5.591647669,6.167670673,6.758516045,7.359968934,7.967359245,8.575871061,9.180820479,9.777895007,10.3634271,10.93472295,11.49034971,12.030154,12.55479094,13.06517765,13.56233637,14.04769196,14.52331904,14.99179238,15.45565854,15.91703727,16.37753618,16.83832516,17.30067424,17.76622026,18.23685325,18.71432568,19.19988921,19.69406149,20.19555958,20.69291858,21.13762623,21.4144191,21.36413119,20.87122559,19.94086453,18.69983892,17.33689941,16.03880355,14.94909194,14.1387161,13.58438356,13.17054928,12.72397547,12.06988236,11.07957091,9.700947041,8.003127136,6.102110939,4.124751187,2.181646368,0.356855572,-1.295222245,-2.747570241,-3.996616733,-5.049431558,-5.922223961,-6.63543287,-7.210059565,-7.668026864,-8.029514933,-8.312589777,-8.532644595,-8.702159331,-8.831120358,-8.925069924,-8.986730244,-9.021138055,-9.035386353,-9.03714879,-9.036454789,-9.042738255,-9.061424168,-9.09185194,-9.130666029,-9.173536805,-9.208851617,-9.223008983,-9.205225089,-9.148339883,-9.04955344,-8.910487681,-8.73579065,-8.531113998,-8.304408395,-8.061677806,-7.806973786,-7.542252425,-7.267260978,-6.980084745,-6.67851754,-6.360149668,-6.0233312,-5.668165672,-5.297017764,-4.914030672,-4.524844453,-4.13686184,-3.758522223,-3.39824299,-3.063103172,-2.758043917,-2.484872193,-2.242504232,-2.027685937,-1.836639462,-1.666063563,-1.513275498,-1.376348996,-1.254028431,-1.145893921,-1.052092221,-0.972500298,-0.906807856,-0.854410878,-0.814387128,-0.78555368,-0.766506244,-0.755916926,-0.75260391,-0.755723104,-0.764932815,-0.780404818,-0.802633842,-0.831982088,-0.868363963,-0.91122121,-0.959709719,-1.012949629,-1.070144226,-1.130616983,-1.193737477,-1.258752604,-1.324766468,-1.390783716,-1.455326645,-1.515927812,-1.571319358,-1.620542407,-1.662925387,-1.697924069,-1.72501001,-1.743661366,-1.753495002
0110but_carbontet,-5.35,298,0.021757101,0.088082563,0.198676631,0.352672672,0.548472977,0.783925283,1.056728541,1.364742438,1.706048682,2.078647285,2.480215418,2.908051758,3.359257421,3.831060187,4.321136401,4.827685151,5.349043378,5.883205528,6.427487203,6.978421257,7.53199093,8.083956819,8.630173026,9.166813896,9.690778616,10.19979267,10.69250417,11.16869339,11.62927584,12.07572438,12.50931498,12.92860532,13.31947828,13.65101363,13.90181109,14.08278316,14.22536207,14.35870451,14.49919999,14.65182347,14.81512149,14.98549674,15.15974501,15.33592931,15.5135146,15.69058156,15.85208054,15.94181213,15.83425386,15.35763937,14.3865442,12.93101861,11.14268411,9.244121323,7.444843775,5.892404402,4.670839165,3.830071196,3.402093426,3.372164441,3.640137636,4.031249962,4.357964084,4.471446613,4.228419603,3.725120829,3.072687256,2.349882101,1.61065041,0.88871929,0.198794745,-0.447925183,-1.047364491,-1.600536433,-2.111085095,-2.583681006,-3.023107527,-3.433761735,-3.815881932,-4.170223158,-4.498274213,-4.800664752,-5.072989706,-5.313122227,-5.530077627,-5.733762074,-5.932234807,-6.129366942,-6.325586606,-6.523281443,-6.724633977,-6.931753196,-7.146050057,-7.362988475,-7.572274833,-7.756922483,-7.898668811,-7.982485745,-7.999918824,-7.950540204,-7.841607042,-7.679458445,-7.469161386,-7.215990319,-6.926683525,-6.609279201,-6.271899171,-5.920386168,-5.558253348,-5.186947388,-4.807243729,-4.419993529,-4.026493449,-3.628730221,-3.229561677,-2.833021668,-2.44507784,-2.073718153,-1.72745842,-1.413185268,-1.135281846,-0.893351027,-0.681569087,-0.493255106,-0.323326621,-0.168044357,-0.025353087,0.105845732,0.225654315,0.333254047,0.427168423,0.505315778,0.5651055,0.603976065,0.620142137,0.613313379,0.584909772,0.537533067,0.474278649,0.398366071,0.312506468,0.218917292,0.119475812,0.01593371,-0.089706527,-0.195592631,-0.300175773,-0.402178017,-0.500462343,-0.593865393,-0.681209843,-0.761411014,-0.83322746,-0.895602466,-0.948336407,-0.99176262,-1.026298321,-1.052051522,-1.068677667,-1.075580322
n010_carbontet,-7.23,298,0.01775866,0.071680858,0.16106691,0.284947163,0.44229582,0.632243013,0.854225788,1.108014638,1.393530347,1.710354215,2.057312097,2.432433824,2.833382243,3.258010449,3.704713566,4.172278245,4.659386202,5.164355034,5.684920734,6.218117054,6.760280044,7.30731777,7.855070009,8.399670395,8.937858041,9.467163122,9.98600808,10.49383525,10.9910073,11.47833671,11.95677315,12.42576984,12.87534107,13.28171777,13.62779289,13.92281927,14.19398066,14.46759385,14.75951291,15.07519056,15.41366572,15.77131476,16.14414956,16.52899216,16.92394472,17.32664436,17.72516875,18.07067108,18.24716471,18.095143,17.50015902,16.47016468,15.1352395,13.68445123,12.29562101,11.09599879,10.16384497,9.556069521,9.315028157,9.421900093,9.745568156,10.06229633,10.14333867,9.796694547,8.917525432,7.692958513,6.288935166,4.829965533,3.402597174,2.058283298,0.823386024,-0.28985237,-1.281352293,-2.158155121,-2.930865842,-3.611394292,-4.211672313,-4.739075921,-5.197519671,-5.594620719,-5.936604813,-6.229311009,-6.467778317,-6.657766052,-6.812176359,-6.945346339,-7.070581773,-7.196246533,-7.328624688,-7.471344445,-7.625089296,-7.790627379,-7.966723412,-8.147442373,-8.320831007,-8.466805366,-8.561787119,-8.585210317,-8.527172794,-8.391458539,-8.191255422,-7.939628788,-7.649190368,-7.33133564,-6.995582345,-6.649619918,-6.297909735,-5.942818445,-5.5875242,-5.235666899,-4.891286458,-4.55864844,-4.240875561,-3.938890355,-3.653223896,-3.385207239,-3.136814569,-2.913856018,-2.723481418,-2.570816622,-2.456532306,-2.375731165,-2.318373742,-2.274691301,-2.237066403,-2.199772915,-2.158884055,-2.111644128,-2.056632774,-1.993684746,-1.923442234,-1.847188893,-1.766763533,-1.684412198,-1.602475366,-1.523028369,-1.447736678,-1.377585159,-1.313008801,-1.254340641,-1.201899598,-1.15581188,-1.11592254,-1.081910173,-1.053598275,-1.031137131,-1.014903601,-1.004991784,-1.000675036,-1.000705609,-1.003452454,-1.007502202,-1.012005588,-1.016863223,-1.022294399,-1.027983776,-1.033058274,-1.03614869,-1.035835331,-1.031064213
0220tri_carbontet,-7.24,298,0.026515783,0.107082063,0.240710791,0.425768391,0.660098566,0.941299213,1.267110161,1.635765912,2.046032806,2.496781837,2.986351699,3.51215354,4.071069402,4.660468764,5.278928799,5.925958927,6.600788508,7.301045003,8.022271176,8.758314193,9.502041605,10.24596614,10.98268288,11.70512168,12.40675276,13.08190611,13.72637943,14.33812521,14.91732656,15.46545573,15.98385418,16.47279709,16.93143763,17.35824393,17.75143712,18.10955927,18.43180034,18.7184643,18.97154574,19.19501798,19.39444812,19.57633495,19.74757963,19.91474886,20.08339511,20.25710065,20.43045002,20.55588033,20.48895033,19.99626619,18.88331449,17.13686172,14.94947905,12.63551114,10.52127478,8.853729098,7.738673103,7.122260987,6.825396823,6.61749845,6.293027324,5.719706446,4.847224017,3.684579244,2.298641781,0.75591289,-0.884509654,-2.56734076,-4.23159525,-5.812242059,-7.265929064,-8.560254897,-9.669683267,-10.5780833,-11.28056356,-11.78301167,-12.09960483,-12.24954743,-12.2541629,-12.13625146,-11.91837207,-11.61809718,-11.25025203,-10.82953514,-10.36856498,-9.878265722,-9.362663627,-8.817216405,-8.235569737,-7.615743002,-6.962984445,-6.287706617,-5.600000929,-4.906533035,-4.211361925,-3.518905443,-2.835931131,-2.170893293,-1.533430457,-0.946684638,-0.428499636,0.011829184,0.365274918,0.620861313,0.769505041,0.807820832,0.741192291,0.58328169,0.350585944,0.061411334,-0.268477496,-0.627300882,-1.007459603,-1.404770203,-1.817006632,-2.241492424,-2.672281442,-3.100964124,-3.516376642,-3.905180165,-4.254752339,-4.556451619,-4.805556811,-5.000468344,-5.141794573,-5.231539874,-5.273072587,-5.271290287,-5.232551512,-5.164335056,-5.073777878,-4.967817846,-4.852983771,-4.7347356,-4.61728009,-4.503235209,-4.393495903,-4.287639427,-4.184390705,-4.082499978,-3.981156628,-3.879741824,-3.777210948,-3.672412208,-3.564710114,-3.453847009,-3.340471399,-3.226226806,-3.113130011,-3.002722617,-2.895421899,-2.78939677,-2.680899572,-2.569506569,-2.453320158,-2.329583324,-2.195557419,-2.048976279,-1.888434866,-1.713980965
0221tri_carbontet,-7.51,298,0.040099771,0.162195763,0.365389278,0.647766284,1.006285939,1.43711946,1.936387069,2.500823893,3.127801665,3.814594238,4.557447495,5.351161434,6.189554185,7.066798483,7.978639518,8.922599106,9.896877114,10.89874528,11.92351366,12.96450832,14.01366842,15.06227306,16.10154439,17.123134,18.11937556,19.08355617,20.01049351,20.89770796,21.74586414,22.55762228,23.3356608,24.08122599,24.79359085,25.47033762,26.10797603,26.70305714,27.25309431,27.75731065,28.21722151,28.63680044,29.02239475,29.3820181,29.72423913,30.05712874,30.38737096,30.7189663,31.04351955,31.29431744,31.26504963,30.61134618,29.02872836,26.46854169,23.19012048,19.64141291,16.29126649,13.49876108,11.43784933,10.0784889,9.227500006,8.614134648,7.982965696,7.157205597,6.039662947,4.639408855,3.018668599,1.236516938,-0.651554661,-2.591208697,-4.531667349,-6.429853387,-8.22285447,-9.85712151,-11.29709712,-12.52116019,-13.52141277,-14.30260895,-14.87940345,-15.2718516,-15.50249833,-15.59399825,-15.56781093,-15.44436807,-15.24151429,-14.97342918,-14.65025809,-14.27784774,-13.8563361,-13.38590615,-12.86505942,-12.29349084,-11.67331837,-11.00859254,-10.30399053,-9.558932483,-8.773411207,-7.949898518,-7.096281928,-6.224930163,-5.350944198,-4.492116974,-3.670695272,-2.901194994,-2.203077186,-1.59800063,-1.107537504,-0.744032259,-0.505525717,-0.377223645,-0.343510853,-0.388643089,-0.501028984,-0.673059064,-0.90032047,-1.181208158,-1.515674793,-1.904340554,-2.345771159,-2.833810999,-3.358162196,-3.906044124,-4.464755215,-5.020582228,-5.560367878,-6.070485299,-6.538163195,-6.953966126,-7.310561219,-7.602608266,-7.827440165,-7.984467029,-8.074037588,-8.09619837,-8.050280552,-7.935136717,-7.750807873,-7.499708149,-7.186465254,-6.817029807,-6.397598353,-5.934410335,-5.433841467,-4.90277745,-4.348079554,-3.775842206,-3.191100135,-2.598649637,-2.004754557,-1.418686034,-0.852022072,-0.317767518,0.171030278,0.603272465,0.971524367,1.272005761,1.50461893,1.672042257,1.777750256,1.827238984,1.826333741,1.780373381
0075pro_carbontet,-3.35,298,0.013515688,0.054545011,0.122494218,0.216460407,0.335339948,0.477905756,0.642868374,0.828951421,1.034966655,1.259858156,1.50266556,1.762502053,2.038699747,2.330962428,2.639233646,2.963123924,3.30140406,3.651855164,4.011379835,4.37637342,4.743101541,5.107990661,5.467788392,5.819685717,6.161446241,6.491716626,6.810289539,7.117885274,7.415494035,7.703795099,7.982848711,8.252243119,8.511487384,8.760299522,8.998610688,9.226577237,9.444671585,9.653873894,9.855909718,10.0532059,10.24893384,10.44657817,10.64931906,10.85944338,11.07619526,11.28456971,11.43008575,11.40882823,11.11264357,10.50041559,9.62682547,8.611742507,7.586333282,6.654159368,5.883428145,5.323383871,5.013813787,4.963337719,5.1184113,5.363721599,5.559478195,5.586529109,5.353387755,4.83035968,4.085763322,3.18480483,2.188957208,1.154033322,0.126368484,-0.858322532,-1.77291201,-2.60209033,-3.339344393,-3.979435257,-4.525379151,-4.985666756,-5.369845442,-5.684732611,-5.939062915,-6.141559644,-6.298822872,-6.415276845,-6.4948017,-6.541119874,-6.557335055,-6.542233219,-6.498642341,-6.429501469,-6.337528842,-6.224195022,-6.087819138,-5.924451842,-5.7312025,-5.49505174,-5.204229392,-4.853113286,-4.444028147,-3.9866688,-3.497319416,-2.994607422,-2.494687019,-2.01132196,-1.554379071,-1.129380364,-0.739111128,-0.384120303,-0.06360541,0.223283464,0.476565657,0.694379684,0.8731545,1.009078567,1.099680567,1.144069419,1.141863325,1.092501678,0.995683932,0.853006735,0.668893111,0.450787791,0.208127456,-0.048688771,-0.310865418,-0.571463052,-0.825179088,-1.068195428,-1.297763899,-1.511863482,-1.709049876,-1.888172943,-2.048244225,-2.18848508,-2.308047337,-2.40564248,-2.478925624,-2.528331679,-2.554843673,-2.559670104,-2.544048868,-2.509183861,-2.456262839,-2.386529848,-2.30125158,-2.201764076,-2.089479312,-1.966021953,-1.833359403,-1.693795045,-1.550384231,-1.40543325,-1.261169602,-1.119910947,-0.98334838,-0.852830075,-0.729387402,-0.613734047,-0.506298723,-0.407255826,-0.31651076,-0.233791579
0062dio_carbontet,-4.97,298,0.016079554,0.065167855,0.147286595,0.262238815,0.40941824,0.587802052,0.796207615,1.033660852,1.299568533,1.593492903,1.914678199,2.261720096,2.632649119,3.025449789,3.438714234,3.871846615,4.324534263,4.795864272,5.283726916,5.784758417,6.294739543,6.809114518,7.323310177,7.832812787,8.333212189,8.82048643,9.291697779,9.74589808,10.1845565,10.61091468,11.0285249,11.43986338,11.84570304,12.24528555,12.63689008,13.01844431,13.38805802,13.74449835,14.08751159,14.41786994,14.73718363,15.04752894,15.35107446,15.64986683,15.94572054,16.23965365,16.52558538,16.76128223,16.81848888,16.48631946,15.58216121,14.07942492,12.1318844,10.00236037,7.977302814,6.299181491,5.108157588,4.407696873,4.076656766,3.922374456,3.747759921,3.40558318,2.824566655,2.006608818,1.004929335,-0.103089352,-1.238408577,-2.334264668,-3.341941117,-4.230736579,-4.984047699,-5.59384416,-6.056870318,-6.374085139,-6.550274556,-6.599490996,-6.54074824,-6.393658201,-6.176733,-5.906324391,-5.596090166,-5.258186199,-4.903023253,-4.537031284,-4.166746836,-3.800328434,-3.447939841,-3.118412342,-2.8177808,-2.552398016,-2.332322676,-2.173902807,-2.077060838,-2.033782933,-2.024919871,-2.032481614,-2.04958593,-2.073577969,-2.103555098,-2.138208747,-2.177510387,-2.221975265,-2.273220186,-2.334518787,-2.410709737,-2.506068842,-2.621377524,-2.752496588,-2.891559096,-3.029853453,-3.160639089,-3.281123067,-3.393164478,-3.502416162,-3.61666699,-3.743706075,-3.889633248,-4.057583101,-4.246447495,-4.45068202,-4.661009027,-4.865097986,-5.049465744,-5.201419994,-5.310563012,-5.369791896,-5.375900304,-5.329522698,-5.234197123,-5.095148478,-4.918194314,-4.709276847,-4.474506444,-4.219910959,-3.95083993,-3.671537177,-3.385076191,-3.093463748,-2.797902013,-2.499641075,-2.200363227,-1.901666613,-1.605245146,-1.313376413,-1.028283725,-0.752048205,-0.486804325,-0.236962938,-0.00573993,0.205896195,0.397479807,0.569064507,0.721308136,0.854607395,0.969118892,1.06491594,1.142080308,1.20064777,1.24078416,1.26287228
0044met_carbontet,-2.25,298,0.007478462,0.030235106,0.068084241,0.120692932,0.187580095,0.26814988,0.361749141,0.467787919,0.585781987,0.715252156,0.855563266,1.005805028,1.164890968,1.331885097,1.506273381,1.688002046,1.877232128,2.073978101,2.277819397,2.487780591,2.702390516,2.919870098,3.138327815,3.356031471,3.571504414,3.783501904,3.99104128,4.193581004,4.391098303,4.583995275,4.772684617,4.955616367,5.121735206,5.248531955,5.322446341,5.353992887,5.367013357,5.381991988,5.409304102,5.450892805,5.504346956,5.566103832,5.633349589,5.70455,5.779407103,5.858293746,5.939243989,6.006739255,6.014001043,5.885058909,5.555251045,5.017882812,4.332200376,3.592553022,2.892587132,2.3149751,1.943681136,1.857272351,2.083012837,2.556449805,3.135623702,3.659792425,4.006150536,4.054860028,3.837999293,3.448816923,2.956300775,2.410841248,1.849924635,1.301790876,0.778632464,0.286224985,-0.172617479,-0.596842947,-0.986897823,-1.344312519,-1.670792591,-1.967385832,-2.234473125,-2.471776813,-2.68089794,-2.867229491,-3.029050548,-3.164197634,-3.277297151,-3.373092783,-3.454232484,-3.522726181,-3.580497981,-3.630662299,-3.679492628,-3.733883272,-3.796580759,-3.862609315,-3.919891192,-3.953586136,-3.951801674,-3.907806551,-3.821154466,-3.699458399,-3.55118502,-3.38322227,-3.201292458,-3.010306907,-2.814267645,-2.616037904,-2.417079238,-2.217061757,-2.015111934,-1.810478632,-1.602978574,-1.39310024,-1.181967859,-0.971651598,-0.765819874,-0.570094036,-0.391789127,-0.238080779,-0.113517342,-0.018762663,0.049238685,0.097125056,0.132547861,0.161348953,0.188099894,0.215543468,0.244690895,0.275074406,0.303492165,0.327050117,0.343940418,0.353146475,0.353800549,0.34522068,0.327420246,0.301256761,0.267594131,0.22738781,0.181678228,0.131785149,0.07905781,0.024554431,-0.030796648,-0.086118853,-0.140733525,-0.194158534,-0.246092798,-0.296323842,-0.344590572,-0.390460686,-0.433299999,-0.472313507,-0.506603759,-0.535240323,-0.557425219,-0.572579831,-0.580400593,-0.580843472,-0.574078928,-0.560437869
0084met_carbontet,-7.1,298,0.016521378,0.066874715,0.150891635,0.268264302,0.418575646,0.601381874,0.816325911,1.063239085,1.34207139,1.652660483,1.994452208,2.366399565,2.767164107,3.19540867,3.649817362,4.128896719,4.630716676,5.152789823,5.69212123,6.245262789,6.808409361,7.377585773,7.948904646,8.518798041,9.084242903,9.643052102,10.19412183,10.73738738,11.27333006,11.80236399,12.32443078,12.83912646,13.34629469,13.84656962,14.34144329,14.83291298,15.32292636,15.81308077,16.30473079,16.79921434,17.2981943,17.80364591,18.31746549,18.84102889,19.37386471,19.90664964,20.39997015,20.75572424,20.82136212,20.4554876,19.61306692,18.3775431,16.92131866,15.43646602,14.08485586,12.98524845,12.21480374,11.79431736,11.66301078,11.67614264,11.64091306,11.37344972,10.74439525,9.682200017,8.256367211,6.579886166,4.772927206,2.946490311,1.189734865,-0.434256304,-1.88811591,-3.157745432,-4.244702988,-5.157010588,-5.908375342,-6.519676788,-7.011999622,-7.405050368,-7.716088899,-7.959675644,-8.148780031,-8.29346701,-8.399863421,-8.472833074,-8.519280145,-8.544033121,-8.55688261,-8.568361713,-8.587362079,-8.617601465,-8.65262259,-8.686182481,-8.708806795,-8.711737415,-8.680436898,-8.60115982,-8.465990383,-8.273135346,-8.027077899,-7.738092088,-7.416360831,-7.071313462,-6.711054557,-6.34161761,-5.966645093,-5.587471437,-5.203589603,-4.814790057,-4.422505952,-4.029919053,-3.642602806,-3.267585309,-2.911361166,-2.579928261,-2.279201274,-2.015373509,-1.794533479,-1.621735936,-1.500007254,-1.42892107,-1.404385853,-1.418954763,-1.464013448,-1.531428811,-1.614141025,-1.706632271,-1.804760575,-1.905583507,-2.007071413,-2.107579829,-2.206022801,-2.30212559,-2.395559295,-2.485481787,-2.5703692,-2.648898845,-2.718796388,-2.777255936,-2.821545432,-2.849455028,-2.859439753,-2.850511991,-2.822040524,-2.773748151,-2.705879416,-2.619439196,-2.516196535,-2.398386916,-2.268315594,-2.128224662,-1.980247739,-1.826451564,-1.669076022,-1.510478379,-1.353019265,-1.198412176,-1.047974437,-0.902911822,-0.764255799,-0.63264456
0057pcr_carbontet,-6.32,298,0.017630135,0.071202604,0.160102526,0.283404577,0.440040592,0.628996865,0.849556762,1.101404283,1.384415601,1.69816301,2.041471549,2.412354255,2.808329849,3.227005521,3.66652333,4.125569493,4.602998128,5.097382542,5.606663562,6.127968612,6.657646558,7.191546718,7.725418012,8.255261199,8.777559324,9.289494734,9.789168947,10.27577807,10.74963483,11.21192124,11.66409584,12.10526082,12.52236968,12.88927585,13.19417352,13.45606644,13.70789442,13.97522282,14.26928227,14.59055888,14.93465068,15.29644523,15.67191446,16.05862913,16.45550216,16.86062278,17.26237049,17.61197936,17.79333479,17.64692293,17.05879833,16.03778093,14.71452994,13.27857871,11.9169702,10.79950673,10.08611912,9.888428979,10.18702733,10.79284795,11.40757735,11.74113083,11.52052316,10.70945153,9.474960784,7.973935388,6.342944667,4.689814267,3.090558055,1.589448492,0.207375809,-1.045947125,-2.171228458,-3.174540582,-4.06460822,-4.844660476,-5.518780391,-6.097052104,-6.58802918,-7.000772997,-7.346674999,-7.637459474,-7.875751837,-8.069062069,-8.2293987,-8.366073542,-8.487343297,-8.598314887,-8.703017531,-8.804717601,-8.90468618,-8.997974211,-9.074196947,-9.114986128,-9.096594353,-9.000397395,-8.816700808,-8.545561886,-8.202449489,-7.8054984,-7.370122981,-6.910161079,-6.438157163,-5.965141684,-5.499958746,-5.04970543,-4.620055693,-4.212663849,-3.828379123,-3.467438557,-3.130160953,-2.816823426,-2.527944705,-2.26511567,-2.032326595,-1.836370992,-1.685621008,-1.586646095,-1.541188091,-1.545174123,-1.588371585,-1.657431316,-1.741027426,-1.830165328,-1.917705714,-1.99865767,-2.069972303,-2.130009706,-2.177850293,-2.213363362,-2.237378501,-2.251134522,-2.25628152,-2.25486692,-2.248842194,-2.240231811,-2.230092388,-2.218584659,-2.205393283,-2.190278462,-2.173096725,-2.153760435,-2.132109445,-2.107840889,-2.080421877,-2.048820422,-2.011411048,-1.966115831,-1.910769522,-1.843689949,-1.764128566,-1.672409861,-1.569757761,-1.45800758,-1.33884985,-1.213757373,-1.083715649,-0.949488464,-0.811841854,-0.67163083
0131nit_carbontet,-4.49,298,0.017302518,0.07010817,0.158362794,0.281691453,0.439253606,0.629825815,0.852100597,1.104902699,1.387142351,1.697547432,2.034395027,2.395472604,2.778308275,3.180623527,3.600652883,4.037096761,4.488665028,4.953625551,5.429539319,5.913219768,6.401038472,6.88932002,7.374532264,7.853343669,8.322670751,8.779844355,9.222919892,9.650947031,10.06415373,10.46351374,10.85004943,11.22443109,11.58701212,11.93792292,12.27702068,12.60388919,12.91806051,13.21927621,13.50769133,13.78435647,14.05129467,14.31119336,14.5669687,14.82136702,15.07640584,15.33088887,15.57002229,15.74317908,15.74712511,15.45094433,14.76630529,13.70823998,12.39523706,10.99928797,9.69229531,8.609352908,7.816649456,7.287180408,6.909944614,6.536803221,6.0393825,5.334705815,4.393574897,3.290729631,2.113040323,0.928689392,-0.211090785,-1.271158428,-2.230619428,-3.082095887,-3.826901753,-4.4660975,-5.004507059,-5.451511657,-5.817327319,-6.113096373,-6.351012838,-6.541986067,-6.695329569,-6.818543366,-6.915870907,-6.988700086,-7.040529437,-7.07294492,-7.090547011,-7.099256139,-7.104728457,-7.109705918,-7.114351057,-7.118835563,-7.120907429,-7.113233038,-7.084502704,-7.022223728,-6.919392843,-6.772677148,-6.584883002,-6.364125325,-6.121532439,-5.866439999,-5.605483408,-5.344548716,-5.087552875,-4.835525024,-4.587594433,-4.341519474,-4.094436487,-3.843370132,-3.586264407,-3.322555461,-3.052828218,-2.778462555,-2.50185493,-2.22686601,-1.959069248,-1.705097057,-1.470609373,-1.258711808,-1.069557639,-0.900863416,-0.748752216,-0.609557161,-0.480903145,-0.361486514,-0.250592115,-0.147937298,-0.053717412,0.031125572,0.105573379,0.168575934,0.219106021,0.256503732,0.280768765,0.292269185,0.291735418,0.280145605,0.258485337,0.227656665,0.188449571,0.141448334,0.087137664,0.026056142,-0.040952876,-0.112848374,-0.189373696,-0.270254512,-0.355054265,-0.443159325,-0.533953004,-0.626774757,-0.720680623,-0.814300707,-0.905911391,-0.99425465,-1.078037887,-1.155943124,-1.226757905,-1.289430667,-1.343108934,-1.387239175
